"BehaviorSpace results (NetLogo 6.1.1)"
"SIsaR_0.9.4.2TRIALS.nlogo"
"experiments 2 seeds"
"08/26/2020 18:00:43:547 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"166","232","2203976","2205735","86","12","246","5","0","251","45","403","12","2","253","45","411","12","2","-1","-1","-1","-1","-1","254","413","2","233","0","0","2","6"
"170","71","2239697","2241476","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","4","0","72","0","0","0","3"
"169","175","2413986","2415518","51","3","143","1","0","175","7","345","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","195","360","1","176","0","0","3","6"
"171","167","2246923","2248800","11","0","11","0","0","42","0","51","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","46","53","1","168","0","1","1","3"
"172","49","2440237","2441698","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","2","0","50","0","0","0","1"
"173","67","2263360","2265173","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","6","0","68","1","0","0","1"
"174","149","2445850","2447302","9","0","22","0","0","39","0","81","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","42","81","0","150","0","0","1","2"
"175","188","2270400","2272071","45","0","133","0","0","110","0","215","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","113","219","2","189","0","0","0","5"
"177","338","2293890","2295699","8","0","16","0","0","29","0","40","0","1","111","0","331","0","3","159","0","478","0","3","182","503","4","339","0","0","3","3"
"176","302","2461129","2462644","27","0","15","0","0","193","11","203","2","1","523","45","932","9","6","553","53","985","12","7","558","992","7","303","0","0","17","30"
"179","212","2523298","2524783","40","0","128","0","0","126","0","297","0","1","164","0","366","0","2","-1","-1","-1","-1","-1","164","366","2","213","0","0","0","7"
"178","278","2340561","2342303","8","0","15","0","1","47","0","166","0","1","89","0","332","0","1","104","0","344","0","1","106","344","1","279","0","2","2","2"
"180","75","2559656","2561911","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","8","0","76","0","0","0","0"
"182","208","2570446","2572840","8","0","10","0","0","60","0","168","0","1","78","0","180","0","1","-1","-1","-1","-1","-1","78","180","1","209","0","0","0","4"
"181","309","2385181","2388481","21","0","55","0","0","166","0","267","0","4","203","0","414","0","4","243","0","455","0","4","246","460","4","310","0","0","5","4"
"183","212","2609106","2611508","4","0","11","0","0","13","0","60","0","0","44","0","162","0","0","-1","-1","-1","-1","-1","44","162","0","213","1","4","3","3"
"184","90","2459084","2461973","9","0","15","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","29","0","91","0","0","0","1"
"185","64","2645988","2649083","3","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","9","0","65","0","0","0","2"
"187","275","2657135","2659505","15","0","20","0","0","100","0","188","0","1","263","0","511","0","5","278","0","523","0","5","278","523","5","276","0","0","8","9"
"188","110","2727280","2729647","3","0","8","0","0","4","0","15","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","15","0","111","0","1","0","1"
"189","67","2740917","2743160","3","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","4","0","68","0","0","0","1"
"186","378","2473375","2476380","20","13","10","4","0","33","13","26","4","0","145","13","260","4","1","305","13","588","4","2","396","742","2","379","0","2","4","16"
"190","272","2750611","2753076","7","0","6","0","0","12","0","16","0","0","60","0","207","0","1","80","0","267","0","1","80","267","1","273","0","0","1","0"
"191","244","2568810","2572043","54","0","130","0","0","156","0","233","0","1","199","0","353","0","2","-1","-1","-1","-1","-1","202","358","2","245","0","0","6","4"
"192","44","2803607","2806070","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","3","0","45","0","0","0","2"
"193","25","2625565","2628627","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","0","26","0","0","0","0"
"194","161","2812158","2814659","82","0","236","0","1","253","0","448","0","6","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","266","476","7","162","0","0","6","7"
"195","313","2632832","2635825","40","0","117","0","0","153","16","218","4","4","207","16","461","4","7","238","16","490","4","10","243","493","10","314","0","0","4","4"
"197","79","2696242","2698169","27","13","13","4","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","33","18","1","80","0","0","1","0"
"196","341","2862586","2864161","5","0","14","0","0","56","0","81","0","1","180","0","377","0","3","253","0","561","0","4","264","581","6","342","0","0","6","4"
"199","37","2913567","2915052","4","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","1","0","38","0","0","0","1"
"200","24","2918865","2920433","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","2","0","25","0","0","1","0"
"201","98","2923086","2924604","25","23","12","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","18","0","99","0","0","0","0"
"198","296","2704723","2706570","50","0","135","0","1","191","8","277","1","2","359","11","670","2","5","366","11","687","2","5","367","689","5","297","0","0","6","12"
"202","127","2931492","2932976","8","0","9","0","0","24","0","24","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","25","24","0","128","0","0","0","0"
"203","104","2755895","2757713","5","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","19","0","105","0","1","0","1"
"204","35","2942854","2944396","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","3","0","36","1","0","0","1"
"205","42","2764953","2766961","0","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","3","0","43","0","0","1","0"
"206","187","2948177","2949747","6","0","37","0","0","78","0","137","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","93","142","1","188","0","0","2","0"
"207","180","2770696","2772461","5","0","1","0","0","14","0","63","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","42","111","1","181","0","0","0","0"
"208","81","2970898","2972496","7","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","12","1","82","0","0","0","0"
"209","79","2790247","2791929","6","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","6","0","80","0","1","0","2"
"211","144","2797842","2799634","4","0","4","0","0","12","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","10","0","145","0","0","0","1"
"210","142","2978300","2979867","55","8","129","3","0","168","9","311","3","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","170","313","1","143","0","0","5","3"
"213","106","3000368","3001932","2","0","5","0","0","8","0","12","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","12","0","107","0","0","0","0"
"212","154","2811281","2813130","21","0","55","0","0","56","0","118","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","57","119","1","155","0","0","3","2"
"214","66","3008959","3010434","5","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","5","0","67","0","0","0","0"
"215","104","2828161","2829907","4","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","23","0","105","1","1","1","1"
"216","97","3015479","3016946","4","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","4","0","98","0","0","1","0"
"217","34","2837601","2839388","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","0","35","0","0","0","0"
"218","90","3023607","3025282","6","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","14","0","91","0","1","1","1"
"220","105","3031999","3033569","8","0","3","0","0","20","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","7","0","106","0","0","0","0"
"219","220","2842845","2844647","2","0","6","0","0","23","0","121","0","1","39","0","139","0","1","-1","-1","-1","-1","-1","39","140","1","221","0","0","1","4"
"222","87","2867096","2869114","2","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","3","0","88","0","0","0","0"
"223","50","2875313","2877145","5","0","1","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","1","1","51","0","0","0","0"
"224","67","2881248","2882910","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","4","0","68","0","0","1","0"
"221","272","3040569","3042172","42","0","73","0","0","116","0","201","0","3","135","0","332","0","3","154","0","355","0","3","154","355","3","273","0","0","1","1"
"226","41","3077366","3078862","4","0","1","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","1","1","42","0","0","0","0"
"225","145","2888064","2889810","5","0","9","0","0","11","0","22","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","22","0","146","0","0","0","0"
"228","121","2901227","2903037","3","0","5","0","0","8","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","7","0","122","0","0","0","0"
"229","11","2911364","2913158","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","12","0","0","0","0"
"227","120","3082560","3084075","38","6","151","0","0","136","24","214","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","136","214","2","121","0","0","3","2"
"231","210","3100075","3101538","39","0","131","0","1","119","0","220","0","3","125","0","227","0","3","-1","-1","-1","-1","-1","125","228","3","211","0","0","1","1"
"232","61","3126923","3128504","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","4","0","62","0","0","0","0"
"230","279","2914379","2916237","7","0","21","0","0","57","0","135","0","0","159","0","537","0","0","198","0","587","0","0","198","587","0","280","0","0","3","5"
"233","119","3133350","3135028","95","34","151","9","0","197","37","235","9","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","197","236","2","120","0","2","3","5"
"235","129","3151793","3153430","49","10","119","3","1","132","24","195","7","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","133","196","2","130","0","0","4","3"
"234","280","2957544","2959237","82","0","235","0","0","213","0","353","0","4","261","0","489","0","4","263","0","495","0","4","263","496","4","281","0","0","3","11"
"236","134","3169611","3171194","20","0","87","0","0","113","0","190","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","115","190","2","135","0","0","2","2"
"237","130","3001361","3003052","6","0","12","0","0","24","0","38","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","24","39","0","131","0","2","0","2"
"239","46","3013420","3015193","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","4","0","47","0","0","0","0"
"240","135","3019323","3021039","21","16","14","4","0","32","16","25","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","32","26","0","136","0","0","0","1"
"238","386","3186897","3188396","11","0","19","0","0","128","0","175","0","0","276","0","561","0","0","307","0","603","0","1","349","701","2","387","1","0","6","21"
"242","44","3249310","3251079","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","0","45","0","0","1","1"
"243","23","3255194","3256875","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","24","0","0","0","0"
"244","86","3259208","3260726","4","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","17","0","87","0","0","0","1"
"241","485","3031702","3033470","4","0","7","0","0","17","0","32","0","0","75","0","197","0","1","151","0","363","0","4","257","573","4","486","0","0","1","7"
"246","66","3096580","3098373","7","0","5","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","7","1","67","0","0","0","0"
"247","70","3103466","3105196","3","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","3","0","71","0","0","0","0"
"248","114","3110185","3111879","68","12","142","4","2","156","16","215","4","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","156","215","4","115","0","0","3","4"
"245","317","3267240","3268751","53","0","145","0","1","177","24","247","7","4","256","24","478","7","4","284","24","508","7","5","285","516","5","318","0","0","0","7"
"249","121","3126709","3128401","6","0","3","0","0","13","0","11","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","11","0","122","0","0","0","0"
"250","70","3314570","3316147","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","4","0","71","0","0","0","0"
"252","65","3321498","3323139","4","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","8","0","66","1","1","0","1"
"253","128","3328328","3329860","3","0","6","0","0","8","0","11","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","12","0","129","0","0","0","0"
"254","146","3339911","3341399","10","0","11","0","0","28","0","35","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","30","36","0","147","0","0","2","0"
"255","106","3354003","3355542","18","15","7","5","0","21","15","11","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","21","11","0","107","0","0","0","1"
"251","344","3136827","3138516","7","0","21","0","1","80","13","127","0","1","222","13","420","0","3","280","13","502","0","5","286","516","5","345","0","0","7","11"
"256","93","3362990","3364444","3","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","11","0","94","0","0","0","1"
"257","130","3188280","3190159","64","12","160","3","0","169","41","236","11","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","172","236","2","131","0","0","1","5"
"258","216","3370796","3372320","28","0","78","0","0","115","0","276","0","2","131","0","292","0","2","-1","-1","-1","-1","-1","132","292","2","217","0","0","1","3"
"259","134","3208682","3210540","66","0","229","0","0","278","27","463","9","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","280","466","4","135","0","0","4","5"
"261","82","3236282","3238082","6","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","8","0","83","0","0","1","0"
"262","113","3244080","3245804","7","0","11","0","0","18","0","20","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","18","20","1","114","0","0","0","1"
"263","74","3254020","3255770","4","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","6","0","75","0","0","0","1"
"264","92","3261088","3262971","17","0","12","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","26","26","1","93","0","0","1","0"
"265","96","3270367","3272136","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","12","0","97","0","0","0","0"
"260","459","3399814","3401353","40","11","79","2","0","91","11","249","2","2","147","11","406","2","3","203","11","488","2","6","230","607","6","460","0","0","3","9"
"266","35","3278799","3280710","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","0","36","0","0","0","0"
"268","231","3284073","3285905","18","0","67","0","0","391","0","602","0","5","490","0","885","0","8","-1","-1","-1","-1","-1","491","886","8","232","1","1","9","38"
"267","411","3464240","3465761","13","0","16","0","0","177","0","217","0","1","263","0","433","0","2","277","0","455","0","2","286","473","3","412","0","0","2","11"
"269","131","3337138","3338920","12","0","9","0","0","28","0","27","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","28","0","132","0","0","0","0"
"270","127","3523545","3525126","1","0","4","0","0","6","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","8","0","128","0","0","1","0"
"271","78","3349558","3351297","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","5","0","79","0","0","0","0"
"273","97","3357015","3358771","14","8","13","6","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","33","26","0","98","2","1","0","2"
"272","158","3534124","3535620","8","0","13","0","0","45","23","45","7","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","49","47","1","159","1","0","0","1"
"274","82","3366359","3368264","3","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","14","0","83","1","0","0","1"
"276","52","3374231","3375990","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","3","0","53","0","0","0","1"
"277","155","3380362","3382191","60","15","104","6","2","149","15","208","6","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","154","208","4","156","0","0","1","8"
"275","282","3550240","3551846","7","0","22","0","0","98","0","237","0","1","203","0","571","0","4","213","0","593","0","4","214","595","4","283","0","0","4","4"
"279","224","3596645","3598174","6","0","2","0","0","16","0","48","0","0","33","0","117","0","0","-1","-1","-1","-1","-1","34","117","0","225","0","0","0","0"
"280","131","3621204","3622710","31","0","100","0","0","125","0","196","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","127","197","1","132","0","0","2","3"
"278","356","3401508","3403345","9","0","23","0","0","136","1","277","0","0","261","10","508","2","3","309","10","641","2","3","356","670","4","357","1","0","3","7"
"282","118","3458956","3460684","12","7","14","6","0","17","10","20","7","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","20","0","119","2","0","2","1"
"281","130","3639605","3641198","51","11","117","4","0","172","11","216","4","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","173","218","1","131","0","0","0","2"
"284","241","3658412","3659863","41","0","64","0","0","148","0","214","0","3","158","0","228","0","3","-1","-1","-1","-1","-1","160","230","3","242","0","0","1","4"
"283","349","3469418","3471164","4","0","8","0","1","55","0","160","0","1","193","0","445","0","2","254","0","655","0","2","325","723","5","350","0","2","9","10"
"285","214","3688938","3690406","3","0","6","0","0","10","0","10","0","0","14","0","16","0","0","-1","-1","-1","-1","-1","14","16","0","215","1","1","0","1"
"287","83","3709271","3710745","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","5","1","84","0","0","0","0"
"288","147","3717030","3718533","7","0","8","0","0","28","10","23","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","29","23","0","148","0","0","0","0"
"286","247","3524961","3526676","59","0","148","0","1","220","26","283","7","1","234","26","322","7","1","-1","-1","-1","-1","-1","237","326","1","248","0","0","3","5"
"290","35","3560135","3561882","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","2","0","36","0","0","0","0"
"291","151","3565519","3567512","5","0","3","0","0","15","0","7","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","8","1","152","2","0","0","1"
"289","219","3731276","3732745","47","0","129","0","1","236","0","416","0","3","293","0","555","0","3","-1","-1","-1","-1","-1","293","555","3","220","0","0","4","5"
"292","106","3579633","3581462","5","0","14","0","0","24","0","38","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","24","38","0","107","0","0","0","0"
"294","168","3589515","3591305","69","17","142","2","0","168","20","233","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","172","238","2","169","0","0","7","7"
"295","139","3613843","3615597","68","8","153","3","0","168","20","238","8","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","170","241","2","140","0","0","1","8"
"293","383","3768581","3770084","47","0","150","0","1","285","10","449","2","3","337","15","606","4","3","390","15","756","4","3","446","828","5","384","0","0","10","10"
"296","139","3634235","3636019","54","0","127","0","1","187","0","301","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","190","303","2","140","0","0","4","7"
"298","20","3655953","3657706","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","21","0","0","0","1"
"299","53","3659943","3661770","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","2","0","54","0","0","0","0"
"297","138","3833689","3835184","33","0","97","0","0","136","0","210","0","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","137","210","3","139","0","0","2","4"
"300","77","3666332","3668184","18","11","8","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","11","0","78","1","0","0","1"
"302","147","3674026","3675841","30","0","86","0","1","72","0","149","0","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","76","151","3","148","0","0","0","5"
"303","72","3691173","3693040","7","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","9","0","73","0","0","0","0"
"301","365","3852084","3853614","6","0","9","0","0","21","0","47","0","0","28","0","82","0","0","40","0","127","0","0","60","179","3","366","0","1","2","3"
"305","354","3893737","3895301","7","0","7","0","0","36","0","38","0","2","200","44","349","11","2","226","48","412","11","4","240","434","4","355","0","0","2","1"
"304","448","3698608","3700435","7","0","11","0","0","13","0","25","0","0","54","0","183","0","0","63","0","197","0","0","173","588","1","449","0","0","2","2"
"307","107","3760230","3761977","8","0","6","0","0","19","0","12","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","12","0","108","0","0","0","0"
"306","133","3941788","3943379","32","0","136","0","0","193","38","315","10","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","194","318","2","134","0","0","1","4"
"308","285","3770125","3772186","4","0","55","0","0","130","0","296","0","0","180","0","448","0","2","205","0","468","0","5","205","469","5","286","0","2","9","10"
"310","95","3814328","3816028","6","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","12","0","96","0","1","0","2"
"309","283","3965068","3966756","81","19","160","6","0","260","22","316","7","4","406","65","714","14","6","445","65","790","14","7","446","792","7","284","0","0","5","8"
"312","158","4017892","4019449","8","0","16","0","0","59","0","181","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","66","182","1","159","1","2","3","3"
"313","61","4037383","4038931","4","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","7","0","62","0","0","0","0"
"311","363","3822726","3824601","1","0","4","0","0","3","0","11","0","0","52","0","185","0","0","116","0","336","0","0","160","421","2","364","0","0","0","7"
"314","116","4043616","4045199","21","17","11","6","0","26","17","26","6","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","26","26","0","117","0","0","0","1"
"316","131","4053688","4055252","2","0","5","0","0","11","0","14","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","15","0","132","0","1","0","1"
"315","196","3871516","3873359","78","0","227","0","0","256","0","468","0","7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","278","499","7","197","0","0","8","7"
"317","312","4065827","4067416","20","0","69","0","0","154","0","288","0","1","244","0","469","0","2","298","21","524","4","3","299","529","3","313","0","0","3","6"
"318","207","3906157","3907911","51","0","145","0","0","198","38","268","9","2","232","38","375","9","4","-1","-1","-1","-1","-1","232","375","4","208","0","0","3","3"
"319","88","4113551","4115060","4","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","6","0","89","1","0","0","2"
"320","99","3936790","3938667","25","20","13","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","32","28","0","100","0","0","0","0"
"321","148","4121243","4122728","1","0","5","0","0","6","0","11","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","12","1","149","0","0","0","0"
"323","54","4134787","4136365","11","9","8","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","8","0","55","0","0","0","1"
"324","102","4141193","4142707","0","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","7","0","103","0","1","0","1"
"322","239","3945975","3947713","64","8","142","1","0","240","34","338","9","4","285","34","500","9","4","-1","-1","-1","-1","-1","287","502","4","240","0","0","3","11"
"326","31","3985570","3987416","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","2","0","32","0","0","0","0"
"325","359","4150207","4151750","58","25","142","10","0","175","26","279","10","0","279","46","507","12","3","319","46","638","12","7","332","655","7","360","0","0","3","7"
"327","394","3990535","3992338","11","0","26","0","0","67","0","105","0","0","95","0","235","0","1","171","29","376","14","1","236","523","1","395","0","0","2","4"
"328","227","4206205","4207699","52","0","108","0","0","160","0","256","0","0","206","0","360","0","2","-1","-1","-1","-1","-1","206","361","2","228","0","0","3","3"
"330","143","4239473","4240982","47","23","113","1","0","118","38","174","4","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","119","175","3","144","0","0","1","1"
"329","369","4046853","4048626","23","16","14","3","1","51","31","56","8","2","136","31","276","8","4","187","31","453","8","4","242","560","5","370","0","0","4","9"
"332","98","4099487","4101240","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","7","0","99","0","0","0","0"
"333","20","4107986","4109737","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","21","0","0","0","1"
"331","278","4257736","4259213","25","0","71","0","0","107","0","201","0","3","164","0","417","0","4","181","0","437","0","4","181","438","4","279","0","0","5","7"
"334","136","4111883","4113607","52","4","165","1","0","208","8","355","1","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","209","356","3","137","0","0","3","6"
"336","148","4135323","4137040","16","0","33","0","0","66","11","112","6","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","71","113","1","149","0","0","0","0"
"337","89","4152234","4153997","1","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","9","0","90","0","0","1","0"
"338","102","4160343","4162106","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","4","0","103","0","0","0","0"
"335","386","4296327","4297829","18","10","10","0","0","57","17","135","2","1","100","17","304","2","1","123","17","396","2","1","193","564","2","387","0","0","5","5"
