"BehaviorSpace results (NetLogo 6.2.0)"
"./model/SIsaR_0.9.5.3TRIALS_wave1changeWorld.nlogo"
"experiments 2 seeds"
"01/19/2021 19:08:45:341 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","seedD","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cp5cRed","cp5cRedNH","cp5cViolet","cp5cVioletNH","cp5cDead","cp6cRed","cp6cRedNH","cp6cViolet","cp6cVioletNH","cp6cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"47","47","392","68929817","5799712","0","11","7","7","4","0","76","45","60","16","2","414","45","580","16","5","603","45","785","16","7","0","0","0","0","0","0","0","0","0","0","604","790","7","393","3","5","7","26"
"71","71","86","98776243","51313506","0","5","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","18","19","2","87","0","0","0","1"
"42","42","500","68194937","59907445","0","4","0","4","0","0","24","0","47","0","0","150","0","300","0","0","557","39","860","12","6","0","0","0","0","0","0","0","0","0","0","568","868","6","501","4","10","5","17"
"67","67","119","29650529","56583756","0","3","0","4","0","0","12","0","11","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","12","11","0","120","0","0","1","0"
"73","73","65","33022682","85741840","0","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","2","0","66","0","0","0","0"
"20","20","691","8833021","4965053","0","4","0","6","0","0","37","21","36","1","0","373","21","648","1","2","815","69","1195","12","6","0","0","0","0","0","0","0","0","0","0","837","1222","7","692","5","6","8","21"
"75","75","65","43602502","6539537","0","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","6","0","66","0","0","0","0"
"72","72","162","63179522","45965243","0","4","0","4","0","0","55","26","27","7","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","56","28","0","163","0","0","0","1"
"27","27","709","41247351","80836320","0","32","1","97","0","0","245","30","276","4","3","260","30","288","4","5","696","61","948","13","15","0","0","0","0","0","0","0","0","0","0","763","1108","16","710","10","14","12","28"
"44","44","523","62598886","83621164","0","1","0","3","0","0","35","15","29","1","1","106","15","193","1","1","688","15","1061","1","12","0","0","0","0","0","0","0","0","0","0","697","1068","13","524","6","17","11","16"
