"BehaviorSpace results (NetLogo 6.1.1)"
"SIsaR_0.9.4.2TRIALS.nlogo"
"experiments 2 seeds"
"08/27/2020 09:21:07:468 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"169","265","34543607","34544717","7","0","16","0","0","52","0","233","0","0","177","0","595","0","1","197","0","617","0","2","197","617","2","266","0","0","6","7"
"171","344","1742318","1743406","9","5","4","2","1","17","6","36","2","2","52","6","148","2","3","78","6","288","2","3","111","323","4","345","2","2","3","4"
"173","80","1774758","1775866","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","5","0","81","0","0","0","1"
"172","194","34575128","34576244","14","0","31","0","0","100","0","297","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","120","313","2","195","0","0","1","4"
"175","248","34595810","34596974","45","0","155","0","0","193","0","499","0","1","282","0","672","0","2","-1","-1","-1","-1","-1","283","674","2","249","0","0","3","8"
"174","407","1780291","1781465","4","0","6","0","0","14","0","65","0","0","84","0","315","0","0","117","0","414","0","1","196","558","2","408","0","0","4","3"
"177","83","1833490","1834666","6","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","13","0","84","0","0","0","0"
"176","137","34638027","34639224","34","7","82","1","0","95","10","246","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","99","246","2","138","0","0","1","3"
"178","89","1839999","1841069","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","6","0","90","0","0","0","0"
"179","41","34654003","34655093","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","2","0","42","0","0","0","0"
"181","178","34657802","34658868","5","0","3","0","0","20","0","138","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","33","145","0","179","0","0","0","0"
"180","220","1845536","1846632","3","0","7","0","0","36","0","119","0","1","45","0","129","0","1","-1","-1","-1","-1","-1","45","130","1","221","1","1","2","2"
"183","180","1863038","1864090","24","20","22","14","0","39","29","118","17","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","55","166","0","181","0","1","0","1"
"184","78","1878315","1879355","9","8","9","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","11","0","79","1","1","0","1"
"185","262","1883699","1884753","35","4","104","2","0","80","16","172","7","0","103","16","249","7","0","103","16","252","7","0","103","252","0","263","0","0","0","3"
"182","423","34671672","34672757","45","37","29","15","0","162","62","353","22","3","445","62","760","22","8","479","62","797","22","8","488","808","8","424","2","0","2","13"
"187","195","34720367","34721412","7","0","15","0","0","93","0","235","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","118","253","2","196","0","0","3","3"
"188","100","34739065","34740118","3","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","8","0","101","0","0","0","0"
"186","363","1906248","1907281","4","0","6","0","0","13","0","102","0","0","200","0","494","0","2","281","0","661","0","3","319","717","4","364","0","1","4","8"
"189","199","34744843","34745895","40","0","130","0","0","125","0","309","0","2","144","0","342","0","2","-1","-1","-1","-1","-1","144","342","2","200","0","0","3","4"
"190","322","1947495","1948565","10","0","10","0","0","100","8","198","3","1","132","8","255","3","1","142","8","260","3","1","143","261","1","323","0","0","1","9"
"191","249","34765623","34766676","29","9","60","3","0","96","20","233","5","2","175","20","453","5","3","-1","-1","-1","-1","-1","177","453","3","250","1","2","0","4"
"193","199","34791286","34792363","4","0","12","0","0","16","0","38","0","0","22","0","61","0","0","-1","-1","-1","-1","-1","22","61","0","200","0","0","1","3"
"194","83","34805773","34806822","3","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","3","0","84","0","0","1","0"
"195","89","34810984","34812027","2","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","14","0","90","0","0","0","0"
"192","290","1975417","1976465","36","0","103","0","0","156","0","316","0","4","225","0","539","0","4","234","0","557","0","4","235","557","4","291","0","0","2","4"
"197","58","2007490","2008528","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","3","0","59","0","0","0","0"
"198","145","2011852","2012889","6","0","16","0","0","16","0","49","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","24","53","0","146","0","1","0","1"
"196","346","34816389","34817451","15","0","60","0","0","72","0","218","0","1","167","0","522","0","4","223","0","631","0","5","228","638","5","347","0","0","9","8"
"200","57","34855041","34856138","3","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","1","0","58","0","0","0","0"
"199","368","2021744","2022784","4","0","7","0","0","57","0","363","0","0","122","0","458","0","2","132","0","505","0","2","146","514","2","369","0","0","2","6"
"202","21","2057201","2058248","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","2","0","22","0","0","1","0"
"201","243","34859396","34860447","79","17","148","4","0","322","46","656","15","4","398","46","744","15","6","-1","-1","-1","-1","-1","399","745","6","244","0","0","12","10"
"204","96","34893733","34894771","5","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","7","0","97","0","0","0","0"
"203","341","2059835","2060871","15","11","21","1","0","60","11","201","1","2","118","11","304","1","4","118","11","306","1","4","121","310","4","342","0","0","0","0"
"206","197","2089186","2090237","37","0","132","0","0","147","0","388","0","2","158","0","414","0","2","-1","-1","-1","-1","-1","158","414","2","198","0","0","5","6"
"207","70","2111500","2112535","4","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","3","0","71","0","0","0","0"
"205","388","34899351","34900395","53","9","106","2","0","126","15","294","2","2","190","15","446","2","4","205","15","470","2","5","256","600","5","389","1","0","3","5"
"208","213","2116120","2117267","9","0","44","0","0","66","0","186","0","0","76","0","199","0","0","-1","-1","-1","-1","-1","77","199","0","214","0","0","2","1"
"210","73","2133907","2135098","6","2","9","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","17","0","74","0","0","0","0"
"209","220","34938709","34939742","10","0","5","0","0","30","0","117","0","0","59","0","162","0","1","-1","-1","-1","-1","-1","59","163","1","221","0","0","1","0"
"211","217","2138992","2140015","65","0","142","0","1","548","49","967","15","6","589","49","1014","15","6","-1","-1","-1","-1","-1","590","1014","6","218","0","0","12","36"
"212","349","34960815","34962493","65","30","92","12","1","142","31","358","13","3","258","31","598","13","5","268","31","625","13","5","284","656","6","350","0","0","3","4"
"213","236","2216648","2218353","6","0","14","0","0","27","0","101","0","3","78","0","177","0","3","-1","-1","-1","-1","-1","80","178","3","237","0","0","2","2"
"215","94","2248266","2249886","12","10","7","3","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","11","1","95","1","0","0","1"
"216","192","2257199","2258982","7","0","13","0","2","31","0","126","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","38","140","2","193","0","0","0","1"
"214","416","35029575","35031349","11","0","11","0","0","25","0","72","0","0","204","57","377","11","2","234","63","397","12","3","242","401","3","417","0","0","1","2"
"217","62","2280137","2281735","3","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","5","0","63","0","0","1","1"
"218","269","35091604","35093155","5","0","7","0","0","40","0","135","0","0","107","0","300","0","2","116","0","307","0","3","116","308","3","270","0","0","2","3"
"220","106","35116804","35117848","1","0","4","0","0","4","0","16","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","16","0","107","0","0","0","1"
"219","307","2285125","2286166","59","7","150","6","0","217","21","510","7","2","302","21","635","7","2","309","21","646","7","3","311","650","3","308","0","0","5","9"
"222","92","2319784","2320816","6","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","15","0","93","0","0","0","0"
"221","290","35122848","35123873","19","11","14","2","0","109","11","292","2","1","259","11","514","2","4","279","21","532","5","5","281","533","5","291","1","2","4","9"
"223","204","2325541","2326599","46","0","129","0","1","213","0","435","0","2","238","0","464","0","2","-1","-1","-1","-1","-1","238","464","2","205","0","0","2","8"
"224","214","35155281","35156351","7","0","9","0","0","17","0","88","0","0","39","0","124","0","0","-1","-1","-1","-1","-1","39","124","0","215","0","0","0","0"
"225","298","2349196","2350229","7","0","26","0","0","102","16","243","1","1","263","16","660","1","2","293","16","690","1","4","294","692","4","299","0","0","1","9"
"227","130","2386004","2387069","16","11","17","6","0","76","65","36","16","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","76","37","0","131","0","0","1","0"
"228","87","2399061","2400149","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","7","0","88","0","0","0","0"
"226","184","35172611","35173660","130","13","177","1","0","632","36","1138","5","7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","656","1176","12","185","0","0","17","70"
"229","94","2404316","2405352","15","8","7","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","18","0","95","0","0","0","1"
"230","99","35218300","35219351","5","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","11","0","100","0","1","1","1"
"232","95","35224077","35225115","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","6","0","96","1","0","0","1"
"233","117","35229755","35230810","15","10","6","1","0","21","10","18","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","21","18","0","118","0","0","0","1"
"234","64","35237042","35238101","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","2","0","65","0","0","0","0"
"231","420","2410070","2411114","7","0","14","0","0","24","0","33","0","0","84","0","214","0","2","177","16","386","4","6","273","576","6","421","0","2","3","5"
"236","194","2452556","2453595","36","0","142","0","2","125","0","431","0","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","152","485","4","195","0","0","5","5"
"235","440","35241631","35242696","37","33","11","3","0","70","53","65","13","0","146","53","333","13","2","185","53","466","13","2","230","612","3","441","0","0","3","5"
"237","136","2474227","2475241","4","0","1","0","0","9","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","10","0","137","0","0","1","2"
"239","59","2482240","2483271","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","4","0","60","1","2","0","1"
"238","178","35286871","35287931","11","0","3","0","1","40","0","106","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","52","115","1","179","0","0","0","1"
"240","87","2486502","2487530","20","13","9","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","26","14","0","88","1","2","0","2"
"241","332","35300658","35301707","4","0","18","0","0","55","1","175","0","0","169","56","341","14","3","186","67","448","19","3","215","495","3","333","2","1","4","6"
"242","319","2492166","2493192","7","0","19","0","0","82","0","223","0","1","135","0","341","0","1","161","0","418","0","2","172","430","2","320","0","0","1","3"
"243","70","35333810","35334861","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","0","71","0","0","0","0"
"245","112","35338650","35339687","13","0","25","0","0","35","0","85","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","35","85","0","113","0","0","1","0"
"246","68","35346649","35347717","3","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","7","0","69","0","1","0","1"
"244","213","2523369","2524400","4","0","13","0","0","65","0","222","0","0","96","0","263","0","0","-1","-1","-1","-1","-1","96","263","0","214","0","0","2","2"
"248","163","2541983","2543017","23","0","94","0","0","103","0","262","0","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","111","269","3","164","1","0","1","5"
"247","351","35351221","35352280","13","0","31","0","0","68","0","180","0","1","107","0","277","0","1","152","0","513","0","1","209","565","2","352","1","1","0","10"
"250","128","35386684","35387731","36","0","133","0","0","130","9","201","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","131","201","2","129","1","0","1","5"
"249","431","2558159","2559193","10","0","30","0","0","46","0","137","0","0","73","0","239","0","0","105","0","387","0","0","180","583","0","432","0","1","2","6"
"252","39","2603071","2604112","2","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","1","0","40","0","0","0","1"
"251","309","35398741","35399790","7","0","5","0","0","49","0","188","0","0","211","0","534","0","3","252","0","558","0","5","260","560","5","310","0","0","1","7"
"254","113","35433496","35434635","5","0","4","0","0","8","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","8","0","114","0","0","0","0"
"255","31","35440716","35441905","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","1","0","32","0","0","0","0"
"256","45","35444293","35445635","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","4","0","46","0","1","0","1"
"253","410","2606752","2607778","6","0","3","0","0","46","0","160","0","0","61","0","179","0","0","103","0","317","0","0","159","364","1","411","0","0","2","1"
"258","77","2647512","2648669","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","5","0","78","0","0","0","1"
"257","177","35448823","35449923","51","6","142","1","0","137","8","232","2","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","141","242","3","178","1","1","1","5"
"259","235","2652816","2653931","37","0","126","0","1","92","0","318","0","1","98","0","324","0","1","-1","-1","-1","-1","-1","99","325","1","236","0","0","2","1"
"261","118","2677404","2678525","16","9","12","1","0","38","23","21","1","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","38","21","3","119","0","0","0","0"
"260","390","35466889","35468151","4","0","6","0","0","59","0","232","0","0","103","0","379","0","1","129","0","438","0","1","209","616","2","391","0","0","3","6"
"263","218","35509801","35510962","23","0","49","0","0","122","4","282","0","2","232","63","426","14","3","-1","-1","-1","-1","-1","232","428","3","219","0","0","4","2"
"262","367","2685154","2686314","3","0","5","0","0","64","0","295","0","1","121","0","433","0","4","153","0","533","0","5","183","619","5","368","0","0","3","4"
"265","16","2727311","2728413","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","2","0","17","0","0","0","0"
"264","184","35535872","35537010","6","0","7","0","0","15","0","28","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","31","0","185","0","0","0","0"
"267","96","35549101","35550262","3","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","19","0","97","0","0","0","1"
"266","346","2729693","2730823","9","0","31","0","0","101","0","326","0","1","300","0","645","0","5","350","0","709","0","5","357","720","5","347","0","0","4","15"
"268","306","35555826","35556984","83","0","174","0","0","447","30","731","8","10","523","40","848","12","11","533","40","856","12","11","535","858","12","307","0","1","5","25"
"269","228","2776967","2778103","31","27","17","9","0","37","27","76","9","0","66","27","132","9","1","-1","-1","-1","-1","-1","66","135","1","229","0","0","0","1"
"271","241","2796258","2797407","6","0","5","0","0","18","0","101","0","0","60","0","182","0","1","-1","-1","-1","-1","-1","60","185","1","242","0","0","0","1"
"270","242","35601672","35602806","29","28","59","6","0","104","39","264","9","4","222","39","634","9","7","-1","-1","-1","-1","-1","240","645","8","243","0","0","2","6"
"272","135","2817676","2818705","1","0","4","0","0","1","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","9","0","136","1","1","0","1"
"273","219","35631854","35632922","7","0","6","0","1","13","0","14","0","1","14","0","22","0","1","-1","-1","-1","-1","-1","15","22","1","220","0","0","0","1"
"274","266","2825568","2826632","4","0","8","0","0","56","0","194","0","1","117","0","388","0","1","122","0","391","0","1","122","391","1","267","1","1","1","6"
"276","131","2851137","2852171","9","0","6","0","0","12","0","17","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","18","0","132","0","0","0","0"
"275","302","35647103","35648338","33","0","126","0","1","112","0","414","0","3","163","0","500","0","4","187","0","626","0","4","200","639","4","303","0","0","2","4"
"277","325","2858895","2859931","4","0","9","0","0","16","0","88","0","0","62","0","260","0","1","66","0","264","0","1","68","270","1","326","0","0","1","5"
"278","268","35679929","35680988","7","0","5","0","0","27","0","150","0","1","44","0","179","0","1","46","0","189","0","1","46","189","1","269","0","0","2","1"
"279","91","2885505","2886656","5","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","11","0","92","0","0","0","0"
"280","130","35701891","35702962","18","0","37","0","0","37","0","79","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","38","79","0","131","0","0","0","1"
"281","148","2891500","2892914","27","0","57","0","0","179","69","257","11","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","187","261","3","149","0","0","0","3"
"283","151","2918137","2919906","8","0","36","0","0","31","0","73","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","32","74","0","152","0","0","2","2"
"282","258","35716806","35718501","2","0","3","0","0","3","0","11","0","0","23","0","67","0","0","25","0","71","0","0","25","71","0","259","0","0","0","1"
"285","252","35747818","35749556","6","0","2","0","0","21","0","130","0","0","47","0","171","0","0","-1","-1","-1","-1","-1","49","172","0","253","0","0","1","1"
"284","367","2936509","2938309","10","0","10","0","0","14","0","20","0","0","65","0","161","0","2","118","0","319","0","2","178","468","2","368","0","0","3","3"
"287","95","2995384","2997216","5","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","17","0","96","1","2","1","0"
"286","201","35781777","35783549","105","13","276","4","1","298","56","518","6","5","315","56","554","6","5","-1","-1","-1","-1","-1","315","554","5","202","0","0","4","3"
"289","61","35830671","35832250","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","4","0","62","0","0","0","0"
"288","206","3005791","3007604","3","0","4","0","0","28","0","137","0","0","44","0","153","0","0","-1","-1","-1","-1","-1","44","153","0","207","0","0","0","0"
"290","146","35837850","35839534","19","13","9","1","0","26","13","25","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","26","0","147","0","0","1","0"
"291","274","3033125","3034972","67","20","153","2","0","322","20","573","2","4","445","20","744","2","5","452","20","753","2","5","452","753","5","275","0","0","5","24"
"292","341","35854926","35856911","9","0","7","0","0","53","0","173","0","1","219","0","577","0","5","250","0","607","0","6","254","619","6","342","0","6","3","6"
"293","200","3104208","3105987","38","0","117","0","1","145","0","312","0","5","157","0","329","0","5","-1","-1","-1","-1","-1","157","329","5","201","0","0","2","4"
"294","210","35921462","35923242","35","0","132","0","0","118","0","340","0","2","145","0","363","0","3","-1","-1","-1","-1","-1","145","363","3","211","0","0","5","3"
"296","98","35961452","35963150","1","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","17","0","99","0","0","0","1"
"297","158","35971091","35972826","58","16","109","4","0","149","30","192","6","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","153","194","1","159","0","0","1","1"
"298","105","35996401","35998068","4","0","6","0","0","9","0","14","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","14","0","106","0","1","0","2"
"295","382","3141098","3142749","17","14","9","1","0","35","14","131","1","0","141","14","459","1","1","224","14","573","1","2","278","624","2","383","1","1","2","3"
"300","362","3208210","3209281","5","0","6","0","0","30","0","148","0","0","56","0","217","0","1","110","0","373","0","2","153","470","4","363","0","2","2","3"
"299","329","36006350","36008074","6","0","9","0","0","131","0","214","0","0","551","29","813","5","7","606","56","856","9","7","612","860","7","330","0","0","0","24"
"301","114","3243192","3244215","3","0","5","0","1","10","0","6","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","6","1","115","1","1","0","1"
"302","176","36055841","36056903","4","0","5","0","1","42","0","156","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","53","166","1","177","1","0","0","2"
"304","112","36070539","36071623","9","0","11","0","0","14","0","19","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","19","0","113","0","0","1","1"
"305","84","36077344","36078404","6","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","15","1","85","0","3","1","1"
"303","269","3249830","3250862","14","0","14","0","0","54","0","160","0","2","159","0","326","0","4","180","0","338","0","4","180","338","4","270","0","0","3","6"
"306","85","36082689","36083731","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","9","0","86","0","0","1","2"
"308","72","36088093","36089129","4","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","11","0","73","0","0","0","0"
"307","246","3275275","3276313","1","0","7","0","0","32","0","151","0","0","97","54","190","17","2","-1","-1","-1","-1","-1","100","194","2","247","2","2","0","2"
"309","174","36093040","36094108","40","10","94","5","0","102","10","209","5","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","114","232","3","175","0","0","2","5"
"311","142","36108909","36109962","4","0","5","0","0","32","0","150","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","33","155","1","143","0","1","3","3"
"310","316","3295884","3296927","30","0","126","0","0","114","0","357","0","1","171","0","558","0","1","180","0","571","0","1","184","574","1","317","0","0","0","2"
"313","253","3330244","3331293","39","14","122","3","0","112","14","283","3","4","153","14","359","3","5","-1","-1","-1","-1","-1","156","360","5","254","0","0","2","4"
"312","327","36120427","36121463","6","0","10","0","0","362","0","488","0","1","561","43","758","7","6","618","43","919","7","8","633","930","8","328","0","1","11","33"
"314","484","3354821","3355837","21","16","11","2","0","34","16","24","2","0","80","16","151","2","0","147","16","228","2","2","288","504","3","485","0","1","3","6"
"315","331","36167248","36168312","22","12","16","4","0","168","50","356","16","2","622","50","980","16","7","637","50","1025","16","8","640","1027","8","332","1","0","9","22"
"316","152","3400803","3401825","30","0","68","0","0","102","0","162","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","103","167","1","153","0","0","0","4"
"317","112","36218437","36219495","17","15","9","6","0","28","22","23","10","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","23","0","113","0","0","0","0"
"318","62","3413611","3414689","0","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","10","0","63","0","0","0","1"
"320","59","3418130","3419167","0","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","4","0","60","1","0","0","1"
"321","53","3422612","3423652","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","3","0","54","0","0","0","0"
"322","118","3426863","3427912","3","0","3","0","0","6","0","7","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","7","1","119","0","0","0","0"
"323","50","3433590","3434631","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","4","0","51","1","0","0","1"
"319","331","36225524","36226586","30","20","24","4","0","111","25","350","5","0","365","58","708","16","5","409","68","734","16","5","411","740","5","332","1","3","3","9"
"325","158","36266142","36267199","6","0","3","0","0","12","0","12","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","12","0","159","0","0","1","0"
"326","96","36276429","36277518","19","17","7","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","23","11","0","97","0","0","0","1"
"327","67","36282447","36283496","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","5","0","68","0","0","0","1"
"324","292","3437615","3438653","3","0","4","0","0","66","0","186","0","0","481","35","701","8","5","504","35","729","8","6","505","729","6","293","0","0","10","21"
"329","236","3476865","3477905","47","0","101","0","1","185","0","363","0","4","278","0","558","0","5","-1","-1","-1","-1","-1","280","561","5","237","0","0","6","8"
"330","16","3504651","3505711","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","17","0","0","0","0"
"328","424","36287085","36288137","5","0","5","0","0","10","0","9","0","0","14","0","19","0","0","16","0","25","0","0","46","156","1","425","1","4","1","2"
"331","208","3506917","3507941","78","20","150","3","1","289","20","487","3","7","318","20","518","3","8","-1","-1","-1","-1","-1","318","518","8","209","0","0","2","8"
"333","15","3533172","3534210","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","2","0","16","0","0","1","1"
"332","312","36320517","36321561","10","0","10","0","0","83","1","350","1","1","130","29","394","8","3","155","29","464","8","4","165","475","4","313","0","0","0","2"
"334","95","3535388","3536471","5","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","8","0","96","0","0","0","0"
"336","210","3540964","3542013","3","0","3","0","0","12","0","113","0","0","45","0","172","0","1","-1","-1","-1","-1","-1","45","172","1","211","0","0","1","1"
"337","144","3557690","3558729","1","0","6","0","0","3","0","12","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","13","0","145","0","0","0","0"
"338","90","3566349","3567402","7","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","5","0","91","0","0","0","0"
"335","524","36351452","36352512","5","0","5","0","0","19","0","75","0","0","75","0","244","0","0","158","0","442","0","0","254","687","1","525","0","1","4","4"
"340","103","36405884","36407081","6","0","4","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","8","1","104","0","0","0","0"
"341","45","36411840","36412922","0","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","3","0","46","0","0","0","1"
"339","320","3571613","3572645","12","0","14","0","0","83","2","304","0","2","254","11","585","2","4","288","11","622","2","5","298","628","6","321","1","0","6","15"
"343","309","3606298","3607324","39","0","168","0","1","146","0","319","0","3","156","0","336","0","4","158","0","343","0","4","159","345","4","310","2","0","2","6"
"342","332","36415635","36416671","35","0","109","0","2","161","9","370","4","4","211","9","490","4","4","265","9","635","4","6","271","647","6","333","1","0","2","12"
"344","212","3635952","3636997","4","0","5","0","0","6","0","24","0","0","24","0","93","0","0","-1","-1","-1","-1","-1","24","93","0","213","0","0","0","0"
