"BehaviorSpace results (NetLogo 6.2.0)"
"./model/SIsaR_0.9.5.4trials10kCtrl1NStartNoFragSooner.nlogo"
"experiments 2 seeds"
"02/19/2021 09:53:37:421 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","seedD","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cp5cRed","cp5cRedNH","cp5cViolet","cp5cVioletNH","cp5cDead","cp6cRed","cp6cRedNH","cp6cViolet","cp6cVioletNH","cp6cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"44","44","429","62598886","83621164","87066955","1","0","3","0","0","35","15","29","1","1","108","15","196","1","1","440","16","741","2","4","0","0","0","0","0","0","0","0","0","0","458","747","4","430","5","8","7","10"
"33","33","434","81522418","35785564","65548969","5","0","2","0","0","33","0","34","0","0","473","0","665","0","7","961","62","1317","22","17","0","0","0","0","0","0","0","0","0","0","963","1326","17","435","9","53","9","35"
"47","47","376","68929817","5799712","3919833","11","7","7","4","0","76","45","60","16","2","406","45","585","16","5","591","45","801","16","8","0","0","0","0","0","0","0","0","0","0","591","801","8","377","2","4","8","21"
"42","42","477","68194937","59907445","54412044","4","0","4","0","0","24","0","47","0","0","146","0","295","0","0","559","44","851","9","4","0","0","0","0","0","0","0","0","0","0","560","852","5","478","2","9","3","9"
"41","41","557","68072606","7148707","9723387","2","0","2","0","0","5","0","4","0","0","6","0","8","0","0","379","0","709","0","5","0","0","0","0","0","0","0","0","0","0","403","745","5","558","0","2","7","4"
"43","43","545","33815868","50430491","47021418","3","0","3","0","0","10","0","6","0","1","12","0","7","0","1","516","13","885","4","9","0","0","0","0","0","0","0","0","0","0","594","941","9","546","5","9","6","21"
"67","67","279","29650529","56583756","30659019","3","0","4","0","0","12","0","11","0","0","13","0","12","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","17","12","0","280","0","0","1","0"
"50","50","376","27342177","24644960","69646429","14","14","7","1","0","98","14","110","1","1","481","14","660","1","5","736","63","1030","16","7","0","0","0","0","0","0","0","0","0","0","736","1031","7","377","3","8","13","26"
"53","53","339","95064137","96692942","31028043","36","3","66","0","0","269","57","357","13","5","640","57","872","13","5","713","57","941","13","8","0","0","0","0","0","0","0","0","0","0","715","942","8","340","1","11","14","18"
"75","75","253","43602502","6539537","13623925","2","0","4","0","0","4","0","6","0","0","7","0","6","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","7","7","0","254","0","0","0","0"
"71","71","364","98776243","51313506","60113047","5","0","6","0","0","18","0","19","0","2","19","0","21","0","2","45","0","38","0","2","0","0","0","0","0","0","0","0","0","0","45","38","2","365","0","0","0","1"
"56","56","563","32207760","37720664","80575491","1","0","3","0","0","1","0","3","0","0","2","0","4","0","0","353","65","617","19","10","0","0","0","0","0","0","0","0","0","0","398","673","10","564","3","1","4","8"
"55","55","378","81467598","43587015","66443560","8","0","11","0","0","135","0","163","0","3","812","41","1080","15","12","949","41","1234","15","19","0","0","0","0","0","0","0","0","0","0","949","1234","19","379","5","15","19","34"
"59","59","353","27574528","93457441","62556178","7","1","15","1","0","224","27","295","4","0","662","27","867","4","15","826","27","1154","4","18","0","0","0","0","0","0","0","0","0","0","830","1156","18","354","7","11","13","34"
"77","77","289","78185770","68797777","31679647","21","0","24","0","0","134","9","199","2","1","135","9","201","2","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","139","205","1","290","0","0","0","2"
"81","81","231","17298549","56935591","13196045","2","0","7","0","0","15","0","20","0","0","16","0","21","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","16","21","0","232","0","0","0","1"
"64","64","373","29805802","56959154","78506411","4","1","8","0","0","106","12","181","5","0","391","12","644","5","6","538","12","850","5","9","0","0","0","0","0","0","0","0","0","0","538","850","9","374","3","5","7","13"
"62","62","509","36216771","83776229","5532914","27","21","18","10","1","104","21","144","10","2","198","21","278","10","3","469","34","742","11","6","0","0","0","0","0","0","0","0","0","0","470","744","6","510","1","3","10","14"
"61","61","389","19096194","73249460","93199948","5","0","7","0","0","82","0","105","0","0","489","0","776","0","5","788","51","1122","9","14","0","0","0","0","0","0","0","0","0","0","788","1123","14","390","5","10","9","23"
"65","65","471","4298299","54766922","4845750","38","15","88","6","0","327","55","413","14","7","427","55","580","14","7","597","55","869","14","9","0","0","0","0","0","0","0","0","0","0","597","869","9","472","2","7","7","16"
"68","68","305","40027512","94611420","78951309","21","1","55","0","0","371","56","460","13","5","761","74","1068","13","12","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","837","1182","13","306","2","10","12","33"
"58","58","394","9031426","46454836","87029759","5","0","8","0","0","50","0","57","0","1","545","9","764","5","9","1024","57","1438","14","16","0","0","0","0","0","0","0","0","0","0","1025","1439","16","395","4","33","22","51"
"72","72","462","63179522","45965243","92668616","4","0","4","0","0","55","26","27","7","0","58","26","33","7","0","377","26","563","7","2","0","0","0","0","0","0","0","0","0","0","377","563","2","463","2","2","2","11"
"70","70","373","3236577","71551615","28520953","27","20","34","4","0","149","66","143","10","2","419","66","666","10","5","759","66","954","10","10","0","0","0","0","0","0","0","0","0","0","759","954","10","374","3","11","10","13"
"85","85","242","75515525","11893143","9995517","2","0","3","0","0","11","0","10","0","0","13","0","10","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","13","10","0","243","0","0","0","1"
"63","63","554","83264830","91022468","27593117","25","0","45","0","0","290","0","363","0","2","374","0","440","0","3","629","69","725","17","8","0","0","0","0","0","0","0","0","0","0","642","749","8","555","5","6","8","18"
