"BehaviorSpace results (NetLogo 6.1.2-beta2)"
"SIsaR_0.9.5.2TRIALS_wave1.nlogo"
"experiments 2 seeds"
"12/08/2020 16:41:19:623 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cp5cRed","cp5cRedNH","cp5cViolet","cp5cVioletNH","cp5cDead","cp6cRed","cp6cRedNH","cp6cViolet","cp6cVioletNH","cp6cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"226","226","253","123456","666684","0","0","4","0","0","6","0","12","0","0","13","0","26","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","14","26","0","254","0","0","0","0"
"230","230","71","123456","30826824","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","6","0","72","0","0","0","0"
"229","229","223","123456","66973569","10","10","6","3","0","62","46","36","9","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","85","129","0","224","0","0","2","1"
"231","231","392","123456","53729831","6","0","7","0","0","93","11","235","5","2","255","11","614","5","6","277","11","631","5","6","0","0","0","0","0","0","0","0","0","0","277","632","6","393","0","2","5","10"
"233","233","73","123456","74005422","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","6","0","74","0","0","0","1"
"232","232","408","123456","70613066","4","0","8","0","0","45","0","50","0","0","151","0","355","0","3","243","0","526","0","5","0","0","0","0","0","0","0","0","0","0","243","531","5","409","0","0","1","6"
"235","235","309","123456","58441454","2","0","6","0","0","72","0","139","0","0","174","0","326","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","185","335","0","310","0","0","2","6"
"236","236","143","123456","5939000","2","2","3","0","0","40","18","37","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","41","37","1","144","0","0","1","1"
"234","234","453","123456","44992659","3","0","2","0","0","25","0","22","0","0","150","0","356","0","2","267","0","657","0","9","0","0","0","0","0","0","0","0","0","0","267","657","9","454","1","3","5","7"
"238","238","88","123456","87592403","16","13","9","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","38","26","3","89","0","0","1","1"
"237","237","316","123456","35746495","5","0","10","0","0","73","0","164","0","0","94","0","186","0","0","95","0","192","0","0","0","0","0","0","0","0","0","0","0","0","95","192","0","317","0","0","0","1"
"240","240","85","123456","49732231","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","15","0","86","0","0","0","0"
"241","241","85","123456","26697384","16","14","7","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","24","12","0","86","0","0","0","0"
"239","239","342","123456","19158190","4","0","3","0","0","14","0","18","0","0","208","0","534","0","4","260","0","603","0","6","0","0","0","0","0","0","0","0","0","0","260","604","6","343","1","1","4","9"
"242","242","160","123456","63995557","18","14","15","7","0","73","27","133","10","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","74","137","0","161","0","0","0","1"
"243","243","150","123456","39194297","9","9","7","3","0","56","44","31","9","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","57","31","0","151","0","0","0","1"
"244","244","82","123456","44622301","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","6","0","83","0","0","0","1"
"245","245","56","123456","28594231","4","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","4","0","57","0","0","0","0"
"246","246","84","123456","46305595","0","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","20","15","0","85","0","0","0","0"
"247","247","99","123456","11939986","15","13","7","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","23","23","0","100","0","0","0","0"
"249","249","175","123456","17314420","9","9","9","4","0","58","16","109","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","62","111","0","176","0","0","1","0"
"250","250","23","123456","99470402","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","2","0","24","0","0","0","0"
"251","251","117","123456","14919681","3","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","38","60","2","118","0","0","2","1"
"248","248","328","123456","59521753","1","0","6","0","0","39","0","156","0","0","200","0","513","0","4","234","0","538","0","4","0","0","0","0","0","0","0","0","0","0","234","538","4","329","0","0","4","5"
"252","252","34","123456","39484381","0","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","0","3","0","35","0","0","0","0"
"253","253","86","123456","32435570","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","7","4","0","87","0","0","0","0"
"254","254","114","123456","11372763","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","7","9","0","115","0","0","0","0"
"255","255","96","123456","16715137","3","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","23","29","0","97","0","0","1","0"
"256","256","73","123456","16062291","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","3","0","74","0","0","0","0"
"258","258","73","123456","84041649","0","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","5","0","74","0","0","0","0"
"259","259","56","123456","37916310","0","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","5","0","57","0","0","0","0"
"260","260","80","123456","90370593","4","2","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","23","19","0","81","0","0","0","1"
"261","261","175","123456","61339759","4","0","9","0","0","52","0","167","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","58","174","0","176","0","0","1","4"
"257","257","302","123456","37819718","1","0","5","0","0","37","0","64","0","1","183","0","471","0","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","224","500","1","303","1","1","1","4"
"263","263","300","123456","29785453","15","13","9","5","0","106","29","207","10","0","190","29","396","10","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","196","399","1","301","0","0","3","1"
"264","264","76","123456","82076052","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","5","0","77","0","0","0","0"
"265","265","55","123456","2839616","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","3","0","56","0","0","0","0"
"262","262","461","123456","38975105","5","0","0","0","0","43","0","152","0","2","183","0","490","0","3","250","0","593","0","4","0","0","0","0","0","0","0","0","0","0","250","593","4","462","0","3","0","4"
"267","267","97","123456","95565310","0","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","3","0","98","0","0","0","0"
"268","268","176","123456","45895524","16","11","12","2","0","53","14","71","2","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","56","80","1","177","0","0","1","1"
"266","266","339","123456","45819537","3","0","6","0","0","48","0","154","0","1","155","0","382","0","2","194","0","501","0","4","0","0","0","0","0","0","0","0","0","0","195","501","4","340","0","0","2","2"
"269","269","161","123456","22178653","0","0","6","0","0","77","0","167","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","83","172","1","162","0","0","1","1"
"270","270","112","123456","65908392","3","1","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","45","32","0","113","0","0","0","0"
"272","272","45","123456","34674432","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","3","0","46","0","0","0","0"
"271","271","106","123456","31822606","0","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","11","34","2","107","0","0","0","0"
"274","274","86","123456","76484284","1","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","9","0","87","0","0","1","1"
"275","275","119","123456","97263244","3","0","8","0","0","27","0","27","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","27","27","0","120","0","0","0","0"
"276","276","73","123456","2149441","2","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","13","0","74","0","0","1","0"
"277","277","115","123456","94382228","2","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","16","20","0","116","0","0","0","2"
"273","273","314","123456","82444881","11","9","8","4","0","29","11","38","5","0","125","11","346","5","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","144","371","1","315","0","0","1","4"
"278","278","80","123456","18897461","1","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","8","14","0","81","0","0","0","0"
"279","279","64","123456","20780763","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","4","0","65","0","0","0","0"
"280","280","90","123456","23396646","23","21","4","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","28","17","1","91","0","0","0","0"
"281","281","115","123456","71193185","7","3","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","72","32","0","116","0","0","0","0"
"282","282","114","123456","80167401","2","1","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","34","26","0","115","0","0","0","0"
"283","283","77","123456","13741696","1","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","25","15","0","78","0","0","0","0"
"284","284","224","123456","47890039","3","0","9","0","0","56","44","31","11","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","86","42","1","225","0","0","0","0"
"285","285","271","123456","86405238","4","0","3","0","0","59","0","193","0","1","179","0","477","0","4","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","187","486","4","272","0","0","3","3"
"287","287","82","123456","61926128","4","3","4","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","14","9","0","83","0","0","0","0"
"288","288","159","123456","32548769","2","1","2","0","0","28","25","16","8","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","30","17","2","160","0","0","0","1"
"289","289","95","123456","22999832","4","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","8","10","0","96","0","0","0","0"
"290","290","75","123456","51276530","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","7","0","76","0","0","0","0"
"286","286","430","123456","28365041","1","0","7","0","0","21","0","37","0","0","141","29","249","6","0","335","70","596","16","3","0","0","0","0","0","0","0","0","0","0","346","606","3","431","0","1","3","2"
"292","292","88","123456","71515990","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","7","0","89","0","0","1","0"
"293","293","163","123456","47360032","11","10","8","4","0","28","11","30","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","30","33","0","164","0","0","1","0"
"291","291","470","123456","53151293","1","0","6","0","0","19","0","32","0","1","148","0","333","0","3","273","0","567","0","5","0","0","0","0","0","0","0","0","0","0","273","567","5","471","2","0","4","3"
"294","294","312","123456","71441119","14","11","6","2","0","84","15","178","3","0","222","15","530","3","3","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","245","582","4","313","0","0","1","5"
"296","296","38","123456","79931160","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","2","0","39","0","0","0","0"
"295","295","219","123456","75241069","2","0","6","0","0","32","0","64","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","40","71","0","220","0","0","0","0"
"297","297","181","123456","27132096","1","0","4","0","0","17","0","28","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","19","30","0","182","0","0","0","1"
"298","298","352","123456","78590667","15","14","8","3","0","58","18","164","3","0","201","18","504","3","0","248","18","595","3","0","0","0","0","0","0","0","0","0","0","0","249","599","0","353","0","0","4","1"
"299","299","351","123456","35014483","2","0","8","0","0","60","0","112","0","0","167","0","315","0","0","209","19","371","3","1","0","0","0","0","0","0","0","0","0","0","220","378","2","352","1","0","2","1"
"301","301","102","123456","73696082","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","8","12","0","103","0","0","0","1"
"300","300","228","123456","25377556","5","5","8","3","0","22","12","19","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","31","26","2","229","0","0","0","0"
"302","302","137","123456","36754033","1","0","4","0","0","47","44","27","8","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","47","27","1","138","0","0","0","0"
"303","303","107","123456","15703649","2","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","9","13","0","108","0","0","0","0"
"304","304","103","123456","86936483","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","7","11","0","104","0","0","0","0"
"305","305","76","123456","33895067","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","8","0","77","0","0","0","0"
"307","307","82","123456","49102842","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","9","11","1","83","0","0","0","0"
"306","306","96","123456","61148650","11","8","9","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","36","30","2","97","0","0","0","1"
"308","308","94","123456","71629555","1","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","10","13","0","95","0","0","0","0"
"309","309","74","123456","64129267","0","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","8","0","75","0","0","0","0"
"311","311","58","123456","38456964","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","6","0","59","0","0","0","0"
"310","310","86","123456","61876304","4","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","7","10","0","87","0","0","0","0"
"312","312","89","123456","26839830","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","9","9","0","90","0","0","0","1"
"314","314","53","123456","8119684","0","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","0","4","0","54","0","0","0","0"
"313","313","149","123456","94673429","1","0","6","0","0","18","0","17","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","19","18","0","150","0","0","0","0"
"315","315","22","123456","99759030","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","0","2","0","23","0","0","0","0"
"316","316","129","123456","88556219","0","0","8","0","0","10","0","14","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","10","14","1","130","0","0","0","0"
"317","317","88","123456","60202510","9","8","12","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","33","36","0","89","0","0","1","2"
"318","318","70","123456","41708152","0","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","8","0","71","0","0","0","0"
"319","319","79","123456","58635763","0","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","17","0","80","0","0","1","0"
"320","320","84","123456","80194217","1","1","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","19","9","0","85","0","0","0","0"
"322","322","22","123456","56620824","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","1","0","23","0","0","0","0"
"321","321","126","123456","76782576","14","12","7","1","0","62","46","22","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","62","22","0","127","0","0","0","0"
"323","323","55","123456","68334524","2","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","2","0","56","0","0","0","0"
"324","324","110","123456","49943128","11","9","11","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","26","20","0","111","0","0","0","0"
"325","325","80","123456","80553633","4","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","8","12","0","81","0","0","0","0"
"326","326","89","123456","97553179","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","8","0","90","0","0","0","0"
"327","327","110","123456","36808297","3","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","11","21","0","111","0","0","0","0"
"328","328","78","123456","27440690","2","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","8","0","79","0","0","0","0"
"329","329","41","123456","41160164","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","3","0","42","0","0","0","0"
"331","331","134","123456","14012329","2","0","7","0","0","20","0","17","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","20","18","0","135","0","0","0","1"
"330","330","168","123456","13250122","1","0","7","0","0","23","0","48","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","26","50","0","169","0","0","0","2"
"332","332","38","123456","59627522","0","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","0","3","0","39","0","0","0","0"
"333","333","92","123456","86269717","10","10","8","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","22","15","1","93","0","0","0","0"
"334","334","174","123456","2011063","3","0","8","0","0","70","14","118","2","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","73","119","1","175","0","0","1","2"
"336","336","285","123456","78444725","1","0","5","0","0","64","17","149","4","2","156","17","341","4","3","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","158","343","4","286","0","0","3","4"
"335","335","336","123456","71102915","7","1","12","0","0","161","26","354","8","0","282","26","661","8","5","289","26","678","8","6","0","0","0","0","0","0","0","0","0","0","290","678","6","337","0","0","6","4"
"337","337","72","123456","23185287","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","5","0","73","0","0","0","0"
"338","338","109","123456","11561424","6","4","4","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","46","21","0","110","0","0","0","0"
"339","339","63","123456","68996113","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","5","0","64","0","0","0","0"
"340","340","146","123456","87528786","7","0","10","0","0","53","0","118","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","54","120","0","147","0","0","0","2"
"342","342","146","123456","50526511","0","0","3","0","0","2","0","10","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","11","0","147","0","0","0","1"
"343","343","85","123456","28351201","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","10","0","86","0","0","0","0"
"344","344","106","123456","93244002","6","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","15","18","0","107","0","0","0","0"
"341","341","324","123456","99924107","1","0","4","0","0","33","0","135","0","0","196","0","476","0","1","206","0","484","0","1","0","0","0","0","0","0","0","0","0","0","206","484","1","325","0","0","1","4"
"345","345","68","123456","17562640","1","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","11","0","69","0","0","0","0"
"347","347","73","123456","62029723","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","8","0","74","0","0","0","0"
"348","348","29","123456","41514471","2","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","1","0","30","0","0","0","0"
"349","349","157","123456","25054832","2","1","5","0","0","49","39","40","11","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","50","40","0","158","0","0","0","0"
"350","350","136","123456","86479125","2","0","5","0","0","19","16","15","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","19","16","0","137","0","0","0","0"
"351","351","80","123456","19029798","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","4","0","81","0","0","0","0"
"346","346","397","123456","90387815","0","0","6","0","0","65","16","182","0","2","223","16","538","0","2","309","16","719","0","5","0","0","0","0","0","0","0","0","0","0","309","722","5","398","0","1","2","6"
"352","352","345","123456","66612916","1","0","8","0","0","51","0","192","0","1","181","0","546","0","2","208","0","582","0","2","0","0","0","0","0","0","0","0","0","0","209","582","2","346","0","0","3","4"
"353","353","331","123456","26580759","14","13","8","3","0","38","13","52","3","1","224","13","596","3","5","291","13","688","3","6","0","0","0","0","0","0","0","0","0","0","291","688","6","332","0","1","4","3"
"355","355","86","123456","51331220","5","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","14","25","0","87","0","0","0","2"
"356","356","94","123456","42940631","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","10","0","95","0","0","0","0"
"354","354","169","123456","74113465","16","12","11","4","0","177","68","258","18","5","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","184","264","5","170","0","0","4","1"
"357","357","109","123456","83083567","5","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","15","12","0","110","0","0","0","2"
"359","359","91","123456","81263452","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","13","0","92","0","0","0","0"
"358","358","402","123456","1273030","3","0","5","0","0","68","0","115","0","2","141","0","337","0","3","226","0","497","0","4","0","0","0","0","0","0","0","0","0","0","227","498","4","403","0","0","1","5"
