"BehaviorSpace results (NetLogo 6.1.2-beta2)"
"SIsaR_0.9.5.1TRIALS_wave1.nlogo"
"experiments 2 seeds"
"12/06/2020 01:34:38:637 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cp5cRed","cp5cRedNH","cp5cViolet","cp5cVioletNH","cp5cDead","cp6cRed","cp6cRedNH","cp6cViolet","cp6cVioletNH","cp6cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"247","247","74","123456","11939986","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","7","8","0","75","1","0","1","0"
"248","248","126","123456","59521753","0","0","4","0","0","17","0","18","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","17","18","0","127","0","0","1","1"
"249","249","86","123456","17314420","0","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","5","0","87","0","0","1","0"
"244","244","303","123456","44622301","3","0","8","0","0","109","0","310","0","2","260","0","598","0","3","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","278","615","3","304","1","0","2","12"
"245","245","342","123456","28594231","9","0","12","0","1","166","16","203","3","4","318","16","543","3","5","336","16","567","3","5","0","0","0","0","0","0","0","0","0","0","337","567","5","343","0","0","8","6"
"243","243","388","123456","39194297","5","0","4","0","0","109","0","211","0","0","338","67","607","17","3","395","67","694","17","7","0","0","0","0","0","0","0","0","0","0","396","694","7","389","0","0","3","6"
"251","251","135","123456","14919681","4","0","4","0","0","15","0","13","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","15","13","0","136","0","0","1","1"
"253","253","100","123456","32435570","3","3","4","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","13","10","0","101","0","0","1","0"
"255","255","91","123456","16715137","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","7","0","92","0","1","1","0"
"250","250","337","123456","99470402","7","0","9","0","0","47","0","49","0","0","113","0","175","0","3","119","0","192","0","3","0","0","0","0","0","0","0","0","0","0","120","192","3","338","1","0","3","3"
"254","254","248","123456","11372763","3","1","6","0","0","76","16","103","3","2","161","16","264","3","3","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","161","264","3","249","0","0","4","2"
"258","258","134","123456","84041649","3","0","5","0","0","12","0","11","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","12","11","0","135","1","0","1","0"
"252","252","388","123456","39484381","4","0","8","0","0","66","0","94","0","1","186","0","364","0","4","291","0","566","0","6","0","0","0","0","0","0","0","0","0","0","292","566","7","389","0","2","3","5"
"256","256","355","123456","16062291","3","0","7","0","0","39","0","67","0","1","178","0","361","0","3","191","0","381","0","4","0","0","0","0","0","0","0","0","0","0","192","383","4","356","0","0","3","2"
"260","260","178","123456","90370593","23","16","14","6","0","82","51","63","14","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","86","67","0","179","1","0","2","0"
"261","261","149","123456","61339759","23","16","17","3","1","110","47","100","12","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","111","101","3","150","1","0","2","2"
"257","257","374","123456","37819718","2","1","7","0","0","128","16","198","3","0","226","16","479","3","1","250","16","508","3","1","0","0","0","0","0","0","0","0","0","0","250","508","1","375","0","1","3","5"
"263","263","106","123456","29785453","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","7","9","0","107","1","0","1","0"
"262","262","144","123456","38975105","7","2","4","0","0","58","21","86","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","62","88","0","145","0","0","1","0"
"266","266","76","123456","45819537","5","2","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","27","16","1","77","0","0","1","0"
"264","264","150","123456","82076052","3","2","3","1","0","18","13","17","6","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","20","17","0","151","0","0","1","1"
"259","259","383","123456","37916310","21","15","9","4","0","134","15","243","4","1","304","37","577","7","3","312","37","588","7","3","0","0","0","0","0","0","0","0","0","0","312","588","3","384","1","0","4","8"
"269","269","82","123456","22178653","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","24","22","0","83","0","0","2","1"
"268","268","195","123456","45895524","37","18","37","8","1","196","58","236","16","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","199","238","4","196","0","0","3","3"
"270","270","128","123456","65908392","6","0","4","0","0","36","0","25","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","36","25","1","129","0","0","1","0"
"271","271","160","123456","31822606","5","0","6","0","0","43","0","31","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","44","34","0","161","0","1","1","1"
"265","265","379","123456","2839616","5","1","6","0","0","107","14","201","5","5","236","14","522","5","7","257","14","573","5","7","0","0","0","0","0","0","0","0","0","0","257","573","7","380","1","0","4","1"
"267","267","318","123456","95565310","31","20","17","5","0","193","64","210","20","2","381","64","607","20","5","400","64","625","20","5","0","0","0","0","0","0","0","0","0","0","400","625","5","319","0","0","2","3"
"273","273","100","123456","82444881","10","7","13","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","39","37","0","101","0","0","1","0"
"274","274","79","123456","76484284","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","10","3","0","80","0","0","1","0"
"272","272","248","123456","34674432","3","0","6","0","0","49","0","63","0","0","55","0","68","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","56","68","0","249","0","0","3","2"
"275","275","140","123456","97263244","3","0","5","0","0","17","0","11","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","18","11","0","141","1","0","1","1"
"279","279","64","123456","20780763","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","3","1","65","0","0","1","0"
"278","278","164","123456","18897461","7","0","4","0","0","23","0","25","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","24","25","1","165","0","0","1","0"
"277","277","176","123456","94382228","3","1","7","0","0","87","22","78","3","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","93","85","2","177","1","0","1","1"
"280","280","101","123456","23396646","9","3","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","43","23","0","102","1","0","2","0"
"282","282","67","123456","80167401","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","8","0","68","1","0","1","1"
"281","281","113","123456","71193185","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","23","14","0","114","0","0","1","0"
"284","284","103","123456","47890039","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","11","8","0","104","0","0","1","0"
"283","283","128","123456","13741696","10","8","8","4","0","62","35","47","9","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","62","47","1","129","0","0","1","0"
"286","286","106","123456","28365041","5","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","13","13","0","107","0","0","1","0"
"287","287","68","123456","61926128","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","5","0","69","0","0","1","0"
"276","276","397","123456","2149441","1","0","6","0","0","75","0","152","0","2","271","1","552","0","5","320","17","634","4","6","0","0","0","0","0","0","0","0","0","0","321","634","6","398","0","0","1","5"
"290","290","107","123456","51276530","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","10","19","0","108","0","0","1","1"
"289","289","196","123456","22999832","4","0","4","0","0","75","0","156","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","83","162","2","197","0","0","1","0"
"292","292","166","123456","71515990","3","0","4","0","0","81","21","171","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","87","175","2","167","0","1","3","1"
"291","291","214","123456","53151293","4","0","12","0","0","67","9","113","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","75","122","3","215","1","0","1","1"
"285","285","395","123456","86405238","5","2","3","0","0","175","33","255","5","2","316","33","580","5","4","388","62","691","11","5","0","0","0","0","0","0","0","0","0","0","392","694","5","396","1","2","5","12"
"293","293","75","123456","47360032","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","4","0","76","0","0","1","0"
"288","288","302","123456","32548769","4","0","9","0","0","151","9","259","2","5","325","9","641","2","9","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","351","680","10","303","1","1","5","6"
"294","294","84","123456","71441119","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","11","10","0","85","2","0","1","0"
"295","295","83","123456","75241069","2","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","29","23","1","84","1","0","1","0"
"296","296","107","123456","79931160","19","17","5","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","40","17","0","108","0","1","1","0"
"300","300","59","123456","25377556","4","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","9","0","60","0","0","1","0"
"299","299","138","123456","35014483","3","0","6","0","0","38","18","25","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","39","25","0","139","0","0","2","3"
"297","297","220","123456","27132096","3","0","4","0","0","26","0","68","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","50","98","1","221","0","0","2","0"
"303","303","229","123456","15703649","4","2","7","0","0","66","16","90","3","0","108","16","201","3","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","108","201","1","230","0","1","2","2"
"304","304","77","123456","86936483","0","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","4","0","78","2","0","1","0"
"298","298","339","123456","78590667","18","0","21","0","1","175","30","323","10","3","329","30","634","10","5","367","30","707","10","5","0","0","0","0","0","0","0","0","0","0","369","707","5","340","0","1","6","6"
"301","301","329","123456","73696082","0","0","3","0","0","56","0","86","0","1","196","0","391","0","3","207","0","407","0","3","0","0","0","0","0","0","0","0","0","0","207","407","3","330","0","0","4","3"
"307","307","97","123456","49102842","5","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","37","25","0","98","0","0","1","0"
"306","306","161","123456","61148650","0","0","3","0","0","7","0","10","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","9","10","0","162","0","0","1","0"
"302","302","380","123456","36754033","12","8","7","3","0","48","8","104","3","0","153","8","366","3","1","299","8","633","3","1","0","0","0","0","0","0","0","0","0","0","299","633","1","381","1","2","4","6"
"309","309","109","123456","64129267","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","12","0","110","0","0","1","1"
"311","311","137","123456","38456964","4","0","5","0","0","25","0","24","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","26","24","0","138","0","0","1","1"
"308","308","315","123456","71629555","9","0","15","0","0","150","0","205","0","1","200","0","287","0","2","202","0","289","0","2","0","0","0","0","0","0","0","0","0","0","202","289","2","316","0","0","2","3"
"305","305","376","123456","33895067","3","0","5","0","0","141","0","185","0","3","301","0","557","0","6","312","0","576","0","6","0","0","0","0","0","0","0","0","0","0","312","576","6","377","0","1","7","6"
"313","313","130","123456","94673429","2","0","6","0","0","18","0","24","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","18","24","1","131","1","0","1","0"
"312","312","270","123456","26839830","8","2","7","1","0","119","24","201","5","1","221","24","357","5","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","222","359","1","271","0","0","2","1"
"310","310","363","123456","61876304","5","0","8","0","0","99","21","113","9","0","249","21","518","9","2","355","21","720","9","3","0","0","0","0","0","0","0","0","0","0","355","720","3","364","2","6","6","6"
"316","316","94","123456","88556219","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","16","16","1","95","0","0","1","0"
"314","314","249","123456","8119684","0","0","5","0","0","115","0","231","0","4","234","0","446","0","6","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","234","447","6","250","0","0","4","2"
"317","317","167","123456","60202510","0","0","3","0","0","78","0","177","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","81","180","2","168","0","0","4","5"
"315","315","328","123456","99759030","13","0","16","0","0","224","25","291","4","2","335","25","529","4","3","343","25","534","4","3","0","0","0","0","0","0","0","0","0","0","343","534","3","329","0","1","3","5"
"320","320","152","123456","80194217","4","0","3","0","1","9","0","11","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","11","12","1","153","0","0","1","0"
"322","322","59","123456","56620824","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","5","1","60","1","0","1","0"
"321","321","103","123456","76782576","6","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","19","24","0","104","0","0","1","1"
"323","323","72","123456","68334524","4","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","4","0","73","0","0","1","0"
"318","318","324","123456","41708152","17","2","12","0","0","235","28","356","8","4","347","28","630","8","6","353","28","635","8","6","0","0","0","0","0","0","0","0","0","0","353","635","6","325","0","0","7","6"
"319","319","317","123456","58635763","2","0","4","0","0","22","0","36","0","0","153","0","426","0","4","208","0","528","0","6","0","0","0","0","0","0","0","0","0","0","208","528","6","318","0","1","5","10"
"327","327","90","123456","36808297","6","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","15","12","0","91","1","0","1","0"
"326","326","195","123456","97553179","5","1","6","0","0","52","20","34","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","53","39","0","196","1","0","2","1"
"328","328","113","123456","27440690","3","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","16","16","0","114","0","1","1","0"
"329","329","72","123456","41160164","6","2","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","28","15","1","73","0","0","1","0"
"331","331","74","123456","14012329","2","0","2","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","5","1","75","0","0","1","0"
"324","324","338","123456","49943128","7","0","4","0","0","111","0","187","0","2","262","0","558","0","4","289","0","584","0","4","0","0","0","0","0","0","0","0","0","0","289","585","4","339","0","0","4","8"
"330","330","174","123456","13250122","2","0","4","0","0","25","0","42","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","28","44","0","175","0","1","2","0"
"325","325","377","123456","80553633","2","0","6","0","0","107","0","196","0","0","296","0","630","0","2","350","0","695","0","3","0","0","0","0","0","0","0","0","0","0","350","695","3","378","0","1","2","12"
"333","333","263","123456","86269717","13","1","11","1","0","189","48","243","18","4","234","53","332","21","4","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","235","332","4","264","0","0","4","3"
"332","332","308","123456","59627522","5","2","4","0","0","86","7","193","3","0","213","7","442","3","2","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","221","452","2","309","1","0","2","0"
"337","337","81","123456","23185287","1","1","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","18","8","0","82","0","0","1","0"
"335","335","303","123456","71102915","18","15","7","3","0","106","16","102","3","2","142","16","174","3","3","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","154","193","3","304","1","0","3","1"
"334","334","408","123456","2011063","24","14","17","5","0","127","29","151","11","1","196","29","303","11","1","283","29","471","11","6","0","0","0","0","0","0","0","0","0","0","284","474","6","409","0","0","5","6"
"338","338","131","123456","11561424","6","0","3","0","0","23","0","15","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","23","15","0","132","0","0","1","0"
"340","340","179","123456","87528786","3","0","7","0","0","43","0","38","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","45","43","1","180","0","0","1","1"
"342","342","145","123456","50526511","3","0","5","0","0","27","0","24","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","27","25","0","146","1","0","2","0"
"339","339","288","123456","68996113","4","0","3","0","0","78","0","140","0","1","197","0","424","0","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","207","433","1","289","1","1","3","7"
"344","344","75","123456","93244002","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","6","0","76","0","0","1","0"
"336","336","571","123456","78444725","12","8","8","3","1","109","30","91","8","2","127","30","174","8","2","357","63","586","21","5","0","0","0","0","0","0","0","0","0","0","373","599","5","572","0","2","4","7"
"343","343","241","123456","28351201","2","0","4","0","0","22","0","37","0","0","47","0","92","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","47","93","0","242","0","0","1","3"
"347","347","75","123456","62029723","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","5","1","76","0","0","1","0"
"348","348","79","123456","41514471","4","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","11","9","0","80","1","0","1","0"
"341","341","560","123456","99924107","11","8","4","1","0","26","9","23","1","0","76","9","112","1","1","342","9","665","1","6","0","0","0","0","0","0","0","0","0","0","346","669","6","561","1","3","3","8"
"349","349","111","123456","25054832","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","28","27","0","112","0","0","2","0"
"350","350","127","123456","86479125","2","0","4","0","0","18","0","35","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","18","35","0","128","0","0","1","0"
"351","351","154","123456","19029798","5","0","2","0","0","19","0","16","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","19","17","0","155","0","0","1","1"
"345","345","416","123456","17562640","5","0","4","0","0","18","0","34","0","0","51","0","105","0","1","174","0","428","0","2","0","0","0","0","0","0","0","0","0","0","179","431","3","417","1","2","4","5"
"353","353","147","123456","26580759","4","0","5","0","0","15","0","14","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","16","14","0","148","0","0","1","1"
"346","346","412","123456","90387815","2","0","4","0","0","122","0","213","0","1","251","0","491","0","1","323","0","618","0","1","0","0","0","0","0","0","0","0","0","0","323","627","1","413","0","3","4","7"
"355","355","112","123456","51331220","5","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","13","12","1","113","0","0","1","2"
"356","356","61","123456","42940631","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","2","0","62","0","0","1","0"
"357","357","97","123456","83083567","0","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","11","9","0","98","1","0","1","1"
"358","358","78","123456","1273030","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","9","10","0","79","1","0","1","0"
"359","359","99","123456","81263452","0","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","17","13","0","100","0","0","1","0"
"361","361","106","123456","77863600","4","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","15","13","0","107","1","0","1","0"
"354","354","331","123456","74113465","2","0","2","0","0","84","0","89","0","0","213","0","485","1","1","251","8","507","3","3","0","0","0","0","0","0","0","0","0","0","251","508","3","332","0","0","4","3"
"363","363","64","123456","41459162","2","1","4","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","11","5","0","65","0","0","1","0"
"352","352","444","123456","66612916","0","0","4","0","0","51","0","122","0","0","241","0","484","0","1","298","0","577","0","3","0","0","0","0","0","0","0","0","0","0","304","583","3","445","0","1","5","5"
"364","364","121","123456","55179022","5","0","3","0","0","23","0","20","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","23","20","1","122","0","0","1","0"
"362","362","236","123456","14719478","4","0","5","0","0","55","0","69","0","0","59","0","74","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","59","74","0","237","1","0","1","0"
"366","366","94","123456","63525203","4","3","5","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","17","12","1","95","1","0","1","0"
"360","360","376","123456","73412667","2","0","7","0","0","90","51","97","12","0","170","51","279","12","1","252","51","444","12","4","0","0","0","0","0","0","0","0","0","0","252","444","4","377","3","0","2","4"
"369","369","216","123456","48452691","2","0","5","0","0","24","0","41","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","94","173","3","217","1","1","4","2"
"365","365","388","123456","30959211","1","0","3","0","0","52","0","108","0","0","254","0","558","0","3","346","0","751","0","4","0","0","0","0","0","0","0","0","0","0","348","751","4","389","0","1","4","5"
"367","367","368","123456","34084629","7","0","10","0","0","148","18","248","1","2","234","18","410","1","3","285","18","491","1","3","0","0","0","0","0","0","0","0","0","0","285","491","3","369","0","1","3","3"
"368","368","376","123456","37736151","4","0","9","0","0","102","0","206","0","2","241","0","566","0","5","276","0","624","0","5","0","0","0","0","0","0","0","0","0","0","276","624","5","377","1","0","7","4"
"372","372","113","123456","67439687","6","3","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","29","21","0","114","0","0","1","0"
"371","371","174","123456","69502407","7","0","12","0","0","66","8","79","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","66","81","0","175","0","0","2","2"
"373","373","115","123456","28955772","6","0","5","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","15","16","1","116","0","0","1","1"
"375","375","76","123456","20448466","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","7","0","77","0","0","1","1"
"370","370","289","123456","24894457","16","13","8","3","0","86","16","117","3","1","267","16","474","3","3","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","281","487","3","290","0","0","5","5"
"377","377","190","123456","4140870","19","13","7","4","0","113","19","176","6","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","120","185","5","191","0","0","1","1"
"376","376","247","123456","21209937","24","19","9","5","0","55","20","58","5","0","86","20","124","5","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","86","124","1","248","1","0","3","2"
"378","378","199","123456","21324865","3","0","2","0","0","25","0","30","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","27","35","0","200","0","0","1","0"
"380","380","93","123456","90026055","12","9","8","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","19","21","1","94","1","1","1","0"
