"BehaviorSpace results (NetLogo 6.1.2-beta2)"
"SIsaR_0.9.5.2TRIALS_wave2BchangeWorld.nlogo"
"experiments 2 seeds"
"12/09/2020 20:41:49:228 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cp5cRed","cp5cRedNH","cp5cViolet","cp5cVioletNH","cp5cDead","cp6cRed","cp6cRedNH","cp6cViolet","cp6cVioletNH","cp6cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"495","495","316","87950210","20871156","22","0","71","1","1","166","39","265","10","4","268","39","591","10","4","307","39","634","10","5","0","0","0","0","0","0","0","0","0","0","307","634","5","317","0","0","5","6"
"504","504","31","77185369","94355376","4","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","0","0","32","0","0","0","0"
"496","496","416","55251104","27666928","31","1","84","1","0","134","27","234","14","3","175","27","308","14","3","242","27","458","14","6","0","0","0","0","0","0","0","0","0","0","243","459","6","417","0","1","7","6"
"503","503","72","60602128","77676746","13","9","9","4","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","21","16","1","73","2","0","0","1"
"506","506","19","95859692","18454220","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","0","0","20","0","0","0","0"
"508","508","60","830016","64567572","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","4","0","61","0","0","0","0"
"507","507","109","41587220","4901459","6","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","19","14","1","110","0","0","0","1"
"509","509","109","32882009","33865499","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","25","23","0","110","0","0","0","0"
"511","511","76","78519655","87690805","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","7","6","0","77","0","0","0","0"
"512","512","72","89682624","91016125","5","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","8","6","0","73","0","0","0","0"
"501","501","385","26152815","42160287","1","0","2","0","0","19","0","24","0","0","176","0","356","0","3","380","0","659","0","6","0","0","0","0","0","0","0","0","0","0","380","660","6","386","4","8","7","7"
"514","514","16","72535793","66755058","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","1","0","17","0","0","0","0"
"513","513","103","72242580","6037371","3","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","10","18","0","104","0","0","0","0"
"505","505","297","73983907","18590705","5","0","2","0","0","141","2","193","0","2","360","26","596","8","3","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","388","610","4","298","0","1","1","7"
"516","516","126","77670761","25316794","6","0","17","0","0","63","14","89","2","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","63","89","2","127","0","0","0","0"
"515","515","141","73675709","92839410","24","0","85","1","0","160","43","221","6","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","161","221","2","142","0","0","3","2"
"518","518","67","93405788","97839549","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","7","0","68","0","0","0","0"
"510","510","313","82271190","87770649","41","2","99","3","0","444","63","531","20","3","673","63","868","20","7","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","681","876","8","314","0","1","5","22"
"519","519","164","32095648","46008747","6","0","2","0","0","42","0","93","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","45","96","1","165","0","0","1","2"
"517","517","189","53583144","50685774","56","1","151","0","1","355","59","556","13","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","362","561","2","190","0","0","0","11"
"521","521","127","2718513","47067365","8","0","17","0","0","65","0","102","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","65","102","1","128","0","0","0","1"
"523","523","58","51028906","50538215","5","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","5","0","59","0","0","0","0"
"520","520","259","42163137","86175832","4","0","3","0","0","14","0","16","0","1","84","0","180","0","3","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","84","184","3","260","0","0","0","4"
"526","526","80","78737814","22900952","4","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","6","0","81","0","0","0","0"
"522","522","322","75605384","71198319","5","0","4","0","0","91","0","198","0","1","246","0","620","0","4","261","0","641","0","4","0","0","0","0","0","0","0","0","0","0","261","641","4","323","0","0","6","6"
"527","527","299","24069522","63777459","18","3","43","1","0","121","40","194","12","4","221","40","368","12","5","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","227","384","6","300","1","0","2","5"
"525","525","321","47692949","54895918","32","0","48","0","0","307","14","398","4","3","465","14","725","4","4","471","14","734","4","4","0","0","0","0","0","0","0","0","0","0","471","734","4","322","0","0","5","5"
"524","524","353","53850434","84072290","3","0","3","0","0","63","0","69","0","2","572","49","829","15","13","641","60","897","20","15","0","0","0","0","0","0","0","0","0","0","641","898","15","354","3","5","7","20"
"531","531","105","66972958","16792203","5","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","8","9","0","106","0","0","0","0"
"532","532","73","72361042","4721351","4","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","8","7","0","74","0","0","0","2"
"530","530","190","38078049","38140172","19","0","43","0","0","144","31","188","9","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","147","193","1","191","0","0","1","4"
"533","533","147","99521948","62064433","5","1","9","0","0","82","47","58","11","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","83","58","0","148","0","1","1","2"
"528","528","407","10600271","40939141","4","0","6","0","1","38","0","34","0","1","165","0","397","0","2","328","0","672","0","4","0","0","0","0","0","0","0","0","0","0","328","675","4","408","0","0","6","4"
"535","535","74","72367638","73787124","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","6","0","75","0","0","0","1"
"534","534","290","17116769","89846099","4","0","3","0","0","14","0","19","0","0","51","0","103","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","57","114","0","291","0","0","0","1"
"538","538","142","97230696","6946584","18","0","15","0","0","131","0","192","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","131","193","2","143","0","0","2","5"
"529","529","542","1906485","10376194","28","0","61","0","0","268","30","424","10","7","324","30","493","10","7","515","30","845","10","11","0","0","0","0","0","0","0","0","0","0","524","861","12","543","2","5","8","16"
"536","536","297","33973821","66006443","3","0","7","0","0","24","0","24","0","1","116","0","189","0","2","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","120","194","2","298","0","0","2","2"
"537","537","377","88337151","69295306","2","0","5","0","0","70","0","166","0","1","110","0","272","0","2","142","0","302","0","2","0","0","0","0","0","0","0","0","0","0","142","302","2","378","0","0","4","2"
"541","541","261","71400714","7316752","5","0","14","0","0","107","0","222","0","0","151","0","337","0","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","154","340","1","262","0","0","2","6"
"543","543","65","27710490","44284847","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","5","3","0","66","0","0","0","1"
"542","542","260","89498720","64561638","9","0","7","0","0","23","0","45","0","1","122","0","334","0","5","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","122","335","5","261","0","0","3","1"
"539","539","339","29312484","77546119","65","5","147","2","1","396","49","463","19","8","490","49","711","19","8","517","61","740","21","8","0","0","0","0","0","0","0","0","0","0","518","740","8","340","0","0","5","10"
"545","545","119","28432477","21203439","17","13","16","4","0","43","16","24","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","43","24","2","120","2","0","0","4"
"540","540","336","81430927","74802203","36","9","80","2","0","179","37","265","8","4","377","50","609","13","7","453","50","706","13","11","0","0","0","0","0","0","0","0","0","0","454","706","11","337","0","0","5","11"
"547","547","209","86036210","78064384","6","5","18","7","0","29","20","44","14","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","38","76","0","210","0","0","0","0"
"544","544","284","85619803","24343569","4","0","4","0","0","23","0","46","0","0","186","0","331","0","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","197","341","1","285","0","0","5","2"
"546","546","203","290865","8703860","25","12","53","6","1","219","42","235","13","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","223","240","3","204","0","0","0","3"
"548","548","237","64879615","58821520","2","0","9","0","0","51","0","68","0","1","99","0","196","0","3","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","99","196","3","238","2","0","1","2"
"551","551","74","963105","94692183","7","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","10","5","0","75","0","0","0","0"
"549","549","217","21170532","84397927","6","2","5","1","0","106","17","165","6","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","126","179","2","218","0","0","1","2"
"554","554","121","58196603","3353179","35","4","93","0","0","206","51","239","9","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","206","239","2","122","0","0","1","6"
"553","553","248","67919354","63295908","16","1","48","0","0","231","30","393","4","4","307","30","522","4","4","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","309","522","4","249","0","0","6","5"
"550","550","344","30377584","13348735","11","7","5","1","0","52","16","51","2","0","280","33","588","3","2","316","33","621","3","2","0","0","0","0","0","0","0","0","0","0","316","622","2","345","0","0","0","5"
"555","555","138","3142436","97119408","13","11","6","1","1","25","11","14","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","25","15","1","139","0","0","0","1"
"552","552","323","76244331","49703786","4","0","7","0","0","40","0","70","0","0","278","32","638","9","7","344","32","736","9","7","0","0","0","0","0","0","0","0","0","0","344","736","7","324","4","6","4","9"
"558","558","186","9435037","83789369","1","0","4","0","0","6","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","8","11","1","187","1","0","0","2"
"559","559","223","69842358","135069","40","4","55","5","0","193","64","221","17","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","222","285","3","224","1","0","1","7"
"557","557","253","75130787","91060681","35","0","81","0","0","243","63","358","21","2","283","63","487","21","3","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","283","488","3","254","0","0","11","6"
"561","561","66","26337365","47649777","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","3","0","67","0","0","0","1"
"556","556","368","41238040","12739364","6","0","4","0","0","25","0","48","0","0","137","0","266","0","2","289","0","496","0","5","0","0","0","0","0","0","0","0","0","0","289","496","5","369","0","0","2","5"
"562","562","73","25363323","87541269","0","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","5","0","74","0","0","0","1"
"564","564","79","17359801","47691788","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","3","0","80","0","0","0","0"
"563","563","123","86217365","11978247","3","0","2","0","0","9","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","9","6","0","124","0","0","0","0"
"560","560","266","16425728","29339749","20","1","46","0","0","167","15","266","2","0","249","15","463","2","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","250","466","1","267","0","0","0","6"
"567","567","174","86999162","55571809","28","13","24","1","0","104","25","135","1","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","105","137","3","175","0","0","1","0"
"568","568","161","95882495","4093393","34","8","90","3","0","198","46","238","11","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","199","239","3","162","0","0","4","5"
"565","565","284","81517492","29250491","6","0","13","0","0","181","0","319","0","4","218","13","346","2","5","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","222","347","5","285","0","0","1","2"
"566","566","311","89121007","29799994","2","0","7","0","0","76","0","110","0","1","155","0","274","0","2","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","162","284","3","312","2","0","1","7"
"570","570","79","21455430","86687869","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","6","2","80","0","0","0","0"
"571","571","94","29714116","59210053","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","10","0","95","0","0","0","0"
"573","573","69","60925590","84054153","2","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","12","0","70","0","0","0","0"
"569","569","350","15188544","94954702","5","0","4","0","1","169","11","237","6","2","352","11","691","6","5","414","11","744","6","5","0","0","0","0","0","0","0","0","0","0","418","745","5","351","0","2","12","6"
"572","572","351","22213091","86852018","7","1","9","0","0","148","46","177","15","3","308","46","534","15","4","329","46","573","15","4","0","0","0","0","0","0","0","0","0","0","330","575","4","352","0","0","5","9"
"574","574","266","87626235","35799675","21","0","39","0","0","236","33","276","5","2","494","70","629","19","6","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","498","631","6","267","0","0","6","23"
"575","575","342","18342524","40252464","18","0","28","0","0","191","26","212","3","2","423","26","675","3","6","435","26","693","3","7","0","0","0","0","0","0","0","0","0","0","438","693","7","343","0","0","7","8"
"579","579","26","94337599","95605255","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","0","3","0","27","0","1","0","1"
"578","578","191","57150943","80828849","34","0","84","0","0","215","9","252","2","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","218","256","3","192","0","0","2","6"
"580","580","121","43063020","49518462","35","3","64","0","0","199","49","218","8","7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","199","218","7","122","0","0","2","2"
"576","576","321","50262434","65388128","4","0","7","0","0","109","26","175","7","0","290","26","457","7","3","296","26","463","7","3","0","0","0","0","0","0","0","0","0","0","296","463","3","322","2","2","3","6"
"582","582","24","88517448","51302222","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","1","0","25","0","0","0","0"
"577","577","295","49050135","52021865","16","11","6","1","0","99","12","204","1","1","279","12","623","1","3","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","295","635","4","296","0","0","1","4"
"581","581","180","26431915","43163802","11","0","14","0","0","83","0","143","0","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","83","147","4","181","0","0","0","3"
"585","585","98","41608686","47627529","4","1","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","22","12","2","99","0","0","0","1"
"587","587","112","52920570","97934758","7","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","47","36","0","113","0","0","0","1"
"583","583","222","79905624","72354416","22","0","47","0","0","328","12","526","5","5","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","359","557","5","223","0","0","5","7"
"586","586","236","32873017","30401298","15","9","12","6","1","99","17","170","11","4","106","17","185","11","4","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","106","185","4","237","0","0","1","1"
"584","584","291","78880775","35723741","40","12","81","4","0","239","28","394","6","3","281","28","522","6","3","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","301","529","3","292","0","0","2","9"
"590","590","116","4935518","16115604","5","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","40","49","0","117","0","0","1","1"
"592","592","97","87880782","16010364","2","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","13","9","0","98","2","1","0","1"
"591","591","182","38723763","22941392","11","0","13","0","0","145","11","224","3","6","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","150","233","6","183","1","0","0","5"
"588","588","372","17695424","83017267","5","0","4","0","0","61","0","184","0","0","233","0","526","0","4","313","14","579","2","4","0","0","0","0","0","0","0","0","0","0","313","579","4","373","1","1","0","6"
"589","589","375","36815791","49795352","4","0","7","0","0","146","0","265","0","1","254","26","454","3","3","328","26","584","3","4","0","0","0","0","0","0","0","0","0","0","328","584","4","376","1","0","2","9"
"596","596","18","92427236","74646570","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","0","2","0","19","0","0","0","0"
"593","593","365","41719882","5318213","2","0","6","0","0","33","9","49","2","0","190","33","453","6","2","291","33","623","6","5","0","0","0","0","0","0","0","0","0","0","291","623","5","366","0","2","3","5"
"598","598","77","88040247","54432681","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","2","0","78","0","0","0","0"
"595","595","295","16101688","98616335","29","2","90","1","0","272","48","316","13","2","332","48","510","13","2","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","348","539","3","296","0","0","2","7"
"594","594","312","28266165","79573441","12","8","8","4","0","455","50","573","6","7","607","50","889","6","9","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","628","909","9","313","0","2","9","36"
"597","597","312","92369171","84059669","8","0","11","0","0","56","0","88","0","1","192","0","393","0","6","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","206","416","6","313","1","0","4","11"
"600","600","153","15310715","53004213","12","7","19","1","0","76","8","138","2","5","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","79","140","5","154","0","0","1","2"
"602","602","261","34978218","98735516","3","1","12","0","0","136","21","230","5","0","205","21","418","5","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","208","420","1","262","0","0","1","3"
"599","599","354","67255401","59391578","21","16","10","3","0","129","48","110","7","1","334","48","462","7","6","420","62","621","13","8","0","0","0","0","0","0","0","0","0","0","423","622","8","355","1","3","3","14"
"601","601","432","39486303","20657292","5","0","8","0","0","28","0","31","0","0","372","0","611","0","2","579","70","846","13","7","0","0","0","0","0","0","0","0","0","0","584","850","7","433","0","0","6","14"
"603","603","348","85091678","41040313","29","1","99","0","1","287","28","491","11","3","371","28","664","11","3","374","28","671","11","3","0","0","0","0","0","0","0","0","0","0","374","673","3","349","0","0","2","11"
"604","604","214","30308","73805929","19","0","34","0","0","137","10","167","6","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","139","171","1","215","0","0","2","2"
"606","606","101","41195933","50543905","6","1","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","40","22","0","102","0","0","1","2"
"608","608","85","24949743","68238131","4","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","9","6","0","86","0","0","0","1"
"609","609","115","19607318","14438600","5","0","4","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","35","20","1","116","0","0","0","1"
"607","607","234","58443362","71673038","2","0","6","0","0","12","0","12","0","0","67","0","108","0","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","67","108","1","235","0","0","0","0"
"611","611","62","47369024","31211324","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","2","0","63","0","0","0","0"
"605","605","274","85537021","45883741","25","14","14","6","0","227","36","355","10","4","507","36","803","10","6","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","515","814","7","275","0","0","4","5"
"613","613","153","76600803","72654092","2","0","1","0","0","5","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","9","0","154","0","0","0","0"
"610","610","230","95112816","36568741","13","0","40","0","1","131","9","271","6","3","139","9","286","6","3","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","139","286","3","231","0","0","2","4"
"612","612","120","51165053","86447424","30","2","98","3","0","187","51","232","14","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","187","232","3","121","0","0","0","4"
"614","614","113","38886426","60245034","7","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","30","30","1","114","0","0","0","1"
"615","615","41","71606754","11109301","1","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","3","0","42","0","0","0","0"
"616","616","97","37812398","6888259","5","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","19","23","0","98","0","0","1","0"
"618","618","37","95094366","39302735","4","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","1","0","38","0","0","0","0"
"621","621","103","76589545","60894404","13","11","7","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","31","22","0","104","0","0","1","1"
"622","622","54","71754232","94862465","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","3","4","0","55","0","0","0","1"
"619","619","324","3239564","90486509","5","0","14","0","0","79","20","132","3","1","113","20","227","3","2","155","20","299","3","3","0","0","0","0","0","0","0","0","0","0","155","299","3","325","2","2","2","4"
"624","624","79","57227997","89031537","4","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","9","11","0","80","0","0","2","0"
"617","617","328","14038290","59026509","25","1","78","0","0","175","23","253","5","3","305","23","593","5","7","367","23","669","5","7","0","0","0","0","0","0","0","0","0","0","367","669","7","329","0","0","9","8"
"625","625","72","32029523","93750133","4","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","10","12","0","73","0","0","0","0"
"623","623","335","60554150","46600962","4","4","7","1","0","41","26","30","7","0","65","26","105","7","0","132","26","221","7","1","0","0","0","0","0","0","0","0","0","0","132","221","1","336","0","1","1","2"
"620","620","430","13781052","12873413","6","0","13","0","0","58","10","57","2","0","158","10","333","2","3","267","10","537","2","5","0","0","0","0","0","0","0","0","0","0","268","544","5","431","1","0","3","5"
"627","627","196","82452659","89079159","7","0","8","0","0","38","0","34","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","40","39","1","197","0","0","1","3"
"626","626","255","11618872","92091454","26","14","10","4","0","122","49","179","7","1","195","49","313","7","2","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","195","314","2","256","0","0","0","2"
"630","630","190","32916360","81178223","9","0","9","0","0","144","12","416","3","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","168","445","2","191","0","0","2","3"
"629","629","338","60882371","81544783","7","0","10","0","0","177","0","292","0","4","537","48","887","14","9","559","48","928","14","9","0","0","0","0","0","0","0","0","0","0","560","928","9","339","0","0","9","19"
"628","628","427","48114435","6213677","32","0","62","0","0","314","26","384","4","3","485","26","674","4","7","530","26","781","4","8","0","0","0","0","0","0","0","0","0","0","533","782","8","428","0","0","13","20"
"631","631","373","16311179","2314609","3","0","3","0","0","59","0","66","0","0","87","0","140","0","0","208","54","275","16","1","0","0","0","0","0","0","0","0","0","0","208","275","1","374","0","0","4","1"
"635","635","115","76181476","23646174","6","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","8","7","0","116","0","0","0","1"
"634","634","124","85016012","14528939","9","0","8","0","1","35","0","31","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","35","31","1","125","0","0","0","0"
